census_code,predictions_2001,predictions_2003,predictions_2005,predictions_2007,predictions_2009,predictions_2011
280,1,1,1,1,1,1
210,2,1,1,2,2,2
129,1,1,1,1,1,1
82,2,2,2,2,2,3
499,1,1,1,1,3,3
102,1,2,1,1,1,1
429,1,1,1,1,1,1
219,2,1,2,2,2,2
433,1,1,1,1,1,1
585,1,3,3,3,3,3
171,1,1,2,2,1,1
607,1,1,3,1,1,1
565,1,1,1,1,1,1
348,1,1,1,1,1,1
552,1,1,2,2,1,1
106,1,2,2,3,1,2
109,1,2,2,1,2,1
423,1,1,1,1,1,1
334,1,1,1,1,2,2
289,1,1,1,1,1,1
456,1,1,1,1,1,1
535,1,1,1,1,3,1
627,1,3,1,1,1,3
389,1,1,1,1,1,1
359,1,1,1,1,1,1
329,1,1,2,1,1,1
168,2,2,1,2,1,2
12,1,3,1,1,1,1
185,2,2,2,2,2,1
211,2,1,2,2,2,2
346,1,1,1,1,1,1
92,3,3,3,3,3,3
188,2,2,2,2,1,1
