census_code,predictions_2001,predictions_2003,predictions_2005,predictions_2007,predictions_2009,predictions_2011
529,2,1,1,2,1,2
45,2,2,2,1,2,3
633,3,2,2,2,2,2
622,2,1,2,2,1,2
29,1,2,2,2,3,2
635,2,2,2,2,2,3
181,1,1,1,1,1,1
209,1,2,1,1,1,1
316,1,2,1,1,1,1
72,2,1,1,1,3,3
579,2,2,1,3,3,2
477,2,2,2,2,2,2
36,2,3,2,3,3,3
356,1,1,2,1,1,1
523,1,2,2,2,2,1
113,2,1,2,2,2,2
620,2,2,2,3,2,2
314,1,2,1,1,1,1
349,1,1,1,1,2,1
415,1,1,1,1,1,1
38,1,2,1,1,3,2
157,2,2,1,1,2,3
431,1,1,1,1,1,1
434,1,3,1,1,2,1
108,2,1,1,2,1,1
631,1,2,2,1,1,2
437,1,1,1,1,2,2
452,1,2,1,1,1,1
560,2,2,2,2,1,2
505,2,2,2,2,1,3
448,2,3,3,3,3,2
105,1,2,2,2,2,2
539,2,2,2,2,2,2
413,1,1,1,1,1,1
360,1,1,1,1,1,2
200,2,1,1,1,1,2
408,1,1,1,1,1,1
67,1,2,1,1,2,2
221,1,1,1,1,2,1
110,1,1,1,3,2,3
498,1,1,1,1,1,1
220,1,1,1,2,2,1
463,1,1,1,1,1,1
591,3,2,3,2,2,2
396,1,2,1,1,1,1
239,1,1,1,1,1,1
93,3,3,3,3,3,3
370,1,1,1,1,1,1
118,1,1,1,1,2,2
343,1,3,2,1,1,1
604,3,2,2,1,2,3
83,2,2,2,2,2,2
496,2,2,2,2,2,2
617,3,2,3,2,2,2
212,1,1,1,1,1,1
347,1,1,1,1,2,1
236,1,1,1,1,1,1
216,1,1,1,1,3,1
201,2,2,2,2,2,2
373,1,1,1,1,1,1
121,1,1,2,1,1,2
430,1,1,1,1,1,1
597,3,2,3,3,3,3
9,1,2,1,1,2,1
58,1,2,2,2,2,2
280,1,1,1,1,1,1
210,1,1,1,1,1,1
129,1,3,1,1,1,1
82,2,2,1,2,2,2
499,1,2,3,2,1,1
102,1,2,2,2,2,2
429,1,1,1,1,1,1
219,1,1,1,1,2,1
433,1,1,1,1,2,1
585,3,3,3,3,3,3
171,1,1,1,1,1,1
607,1,2,3,3,1,2
565,2,2,2,2,1,2
348,1,1,1,1,1,2
552,1,1,1,2,3,2
106,2,1,1,2,2,1
109,2,2,1,2,1,2
423,1,2,1,2,2,1
334,1,1,1,1,1,1
289,1,1,1,1,1,2
456,1,2,1,1,1,1
535,2,2,2,3,3,3
627,3,3,2,2,2,2
389,1,1,1,1,1,1
359,1,1,1,1,1,1
329,1,1,1,1,1,1
168,1,1,2,1,2,1
12,2,2,2,2,2,2
185,2,2,2,2,2,2
211,1,1,1,1,1,1
346,1,1,1,1,1,1
92,3,3,3,3,3,3
188,1,2,2,2,1,2
