,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
102,102,0,0,0,0,0,3,108,857,18624,43793,0,0,0,0,0,0,1,43,3232,60109,0,0,0,0,0,0,1,56,1962,61366,0,0,1,4,3,22,33,118,7544,55660,0,0,0,0,0,0,4,86,1236,62059,0,0,1,30,145,255,1361,10532,46451,4610,0,0,3,26,154,189,1217,11025,46728,4043,0,0,0,0,0,4,7,108,664,62602,0,0,0,0,0,0,0,6,1489,61890,34873,26895,738,469,262,119,27,2,0,0,0,0,2,28,167,373,576,1315,16508,44416,8,2494,29045,23000,7854,860,110,8,6,0
103,103,0,26,110,310,792,2911,7050,8436,6959,371,1,32,67,126,261,498,966,5125,17776,2113,0,5,32,71,159,307,620,2877,17770,5124,225,237,232,203,230,318,793,1868,11070,11789,2,20,39,68,132,273,687,2596,11122,12026,0,75,141,437,1182,3151,4948,6080,7808,3143,0,65,181,416,1226,2716,5383,6370,7612,2996,0,5,26,42,91,189,471,1725,8278,16138,83,93,90,112,176,204,306,914,18095,6892,81,10062,6862,3526,2831,2227,1007,281,86,2,2,60,183,665,2139,3109,3558,5133,7480,4636,544,9327,10224,4459,1696,478,153,64,16,4
104,104,0,720,3203,5215,7815,9302,6515,3036,1746,82,3,679,1381,1840,2863,5343,7790,10114,7295,326,0,93,766,1351,2009,2869,5235,10682,13651,978,1564,1807,1271,1137,1316,1255,2161,3518,15688,7917,2,61,385,828,1340,2685,6296,10677,11794,3566,0,99,560,1972,1938,2511,3661,7554,10541,8798,0,46,996,1583,2079,2050,3789,7757,10698,8636,0,39,272,523,880,1553,3259,8716,16621,5771,715,943,903,730,775,935,2008,6339,23012,1274,32,6365,7693,4951,4592,4878,4484,2693,1541,405,449,1280,2305,4480,5619,4864,4097,3555,3879,7106,4270,7066,9031,7278,4513,2631,1618,912,298,17
105,105,0,5,122,366,798,1622,3967,7357,8154,427,0,3,16,48,148,465,909,2724,16872,1633,0,2,8,31,72,251,403,1691,15540,4820,10,55,150,189,283,463,893,2076,12609,6090,3,4,9,46,80,294,748,2274,8301,11059,0,0,0,0,6,35,205,935,3201,18436,0,0,0,0,5,33,181,978,3273,18348,2,1,6,44,84,206,508,1418,7487,13062,5,2,15,21,56,126,404,1615,16547,4027,158,10978,6416,2590,1275,781,434,165,21,0,0,46,216,539,1131,1930,3360,5183,5553,4860,1068,3875,9264,5829,1929,601,197,42,9,4
106,106,7,11,32,93,431,976,1863,4243,5696,254,0,4,14,20,87,246,694,1990,10138,413,0,7,20,23,33,53,236,1658,8588,2988,77,147,242,436,393,621,979,2044,6978,1689,16,14,14,17,37,195,674,1733,4268,6638,0,0,0,3,48,202,351,577,1559,10862,0,0,0,6,43,194,394,587,1577,10801,1,9,14,13,20,79,297,1364,4272,7537,31,21,19,38,95,213,330,1259,9408,2192,269,8186,2156,1187,924,643,167,41,29,4,2,9,82,482,656,927,1270,1738,2431,6009,3335,2956,2966,1387,1026,789,668,352,89,38
107,107,0,4,9,62,255,1322,4471,8769,6925,370,0,4,2,25,61,198,823,3086,16378,1610,0,4,2,5,19,32,143,980,14115,6887,94,133,256,632,899,1524,2112,3428,7122,5987,11,17,21,16,29,46,152,896,6298,14701,0,0,0,0,4,11,75,407,1274,20390,0,0,0,0,4,11,76,411,1296,20366,3,3,9,15,23,51,86,467,4957,16573,26,25,37,37,85,272,544,1866,12904,6391,398,16471,3172,1147,557,280,122,35,5,0,0,6,35,153,406,739,1303,2059,4016,13470,6840,7302,5083,1655,607,327,176,115,55,27
108,108,0,6,386,520,735,1909,4148,6044,7410,1397,0,15,164,343,396,667,1360,4312,12373,2925,0,0,20,123,282,400,804,2525,13902,4499,194,408,473,639,833,1117,1461,2525,6105,8800,47,47,43,42,117,291,783,2255,9771,9159,0,0,1,11,44,112,703,2327,7138,12170,0,0,2,7,44,105,771,2403,7118,12062,7,29,47,73,189,323,647,1448,7989,11803,50,158,223,294,301,307,522,1834,13543,5323,830,8408,5422,3467,2072,1363,695,264,34,0,2,27,97,437,1060,2073,3259,4356,5036,6208,2340,7078,7095,2975,1217,740,457,331,177,145
109,109,0,9,46,305,1684,3550,3995,3650,2208,193,0,8,21,49,195,1090,2202,4315,7236,524,0,0,0,12,48,289,1048,2922,10046,1275,22,82,102,160,233,330,637,1074,5162,7838,3,3,0,3,21,117,703,2245,6929,5616,0,0,1,12,37,171,815,2660,5129,6815,0,0,1,14,40,120,827,2734,5231,6673,1,1,3,3,10,34,238,1502,6400,7448,8,19,33,42,60,105,207,950,12264,1952,23,3344,3500,2579,2246,1810,1485,624,29,0,0,8,222,853,1504,2318,2724,2846,2499,2666,2540,6707,3954,1411,467,188,185,124,58,6
110,110,0,91,1246,2870,4329,8167,9653,10525,10100,3796,0,75,263,833,1539,3545,4747,11040,24184,4551,0,7,86,305,836,1653,2732,7380,30062,7716,393,856,1143,1152,1591,1627,2968,4800,18358,17889,10,12,31,132,362,792,1911,4813,15244,27470,0,48,109,869,1279,3210,4359,7314,12601,20988,0,42,214,769,1466,2363,4635,8062,12661,20565,4,5,12,100,221,412,1098,3461,13587,31877,127,194,293,346,585,910,1713,5751,31407,9451,671,20572,11553,5247,3413,3143,3097,2406,660,15,11,233,826,1682,2762,3424,4593,6523,9704,21019,13003,23532,9452,2620,969,511,310,198,93,89
111,111,0,18,176,679,1702,5159,7728,7498,10779,1128,0,22,69,119,243,720,1592,6845,18860,6397,0,5,30,58,113,253,621,2523,20224,11040,151,160,200,216,316,360,1043,2860,21906,7655,4,13,15,40,74,122,397,1710,11049,21443,0,39,67,257,671,1766,5165,10512,11830,4560,0,36,77,236,711,1477,5171,11075,11897,4187,0,4,19,38,49,97,231,866,7269,26294,52,61,69,96,116,156,302,1429,21232,11354,1250,17192,7998,4140,2116,1103,659,302,97,10,12,52,119,293,689,1508,3336,5686,8073,15099,3742,17776,10867,1765,426,182,77,22,6,4
112,112,0,0,11,53,216,1428,5133,12422,40208,20174,0,1,5,7,19,52,291,2505,37459,39306,0,0,1,1,8,16,96,710,23487,55326,12,35,47,130,208,413,1165,3773,23169,50693,0,2,7,11,15,21,76,439,6277,72797,0,7,9,53,118,600,4118,13721,27554,33465,0,5,26,38,94,594,4162,14348,27418,32960,0,0,1,3,9,15,41,205,3449,75922,2,3,8,6,16,24,61,345,21941,57239,10304,54212,8619,3747,1809,684,226,44,0,0,3,14,26,86,324,1148,3367,6822,14178,53677,9366,39152,21097,7259,1752,388,316,125,73,117
113,113,0,0,2,41,242,525,1230,5167,30050,65584,0,0,1,2,6,85,345,1013,21369,80020,0,0,1,4,27,85,190,575,12989,88970,9,15,31,41,64,149,421,1690,9250,91171,0,2,1,6,17,34,194,718,4106,97763,0,0,0,4,25,213,1073,10712,45750,45064,0,0,0,4,26,172,1047,11484,45233,44875,0,0,0,4,6,23,93,429,2597,99689,1,1,3,2,8,7,41,178,9669,92931,45801,46773,6119,1999,1031,529,324,216,49,0,0,12,67,245,696,1612,3498,8109,45065,43537,2398,18721,22328,24551,25274,7842,1423,203,96,5
114,114,0,0,5,3,13,13,18,30,1538,171755,0,4,3,8,7,6,17,12,741,172577,0,5,8,10,5,14,9,15,565,172744,71,13,19,33,41,58,146,428,11345,161221,51,10,6,13,13,19,63,128,1551,171521,0,0,14,19,22,71,878,23405,54778,93055,0,0,15,18,22,68,1063,26042,51961,93144,24,19,9,13,9,18,48,299,3807,169129,40,3,9,3,1,7,13,25,424,172850,142672,29010,1517,155,16,3,2,0,0,0,8,10,16,50,355,1396,4650,18307,72543,76040,2,46,659,7992,37772,65362,58230,2999,208,105
115,115,0,0,6,11,49,169,259,527,6472,119262,0,0,7,8,26,67,140,311,2808,123388,0,0,1,5,6,19,58,243,2513,123910,256,295,234,219,181,246,316,594,5808,118606,3,23,50,88,159,195,371,573,1563,123730,0,41,21,80,91,364,765,1201,7028,117164,0,39,37,61,100,245,822,1318,7528,116605,0,1,2,7,50,83,160,397,1330,124725,26,36,68,63,121,99,139,315,1698,124190,93512,31393,1332,310,90,62,41,15,0,0,15,17,14,40,122,384,1377,5291,47393,72102,23,3117,9727,21662,48564,34422,7459,1066,558,157
116,116,0,0,5,30,111,552,1597,5209,20170,19916,0,0,5,14,31,70,283,1250,17669,28268,0,0,0,2,10,19,104,622,12564,34269,39,86,84,149,185,359,539,1353,6213,38583,0,11,7,14,26,50,166,580,4004,42732,0,35,76,333,538,1475,2311,4134,13462,25226,0,28,128,292,581,1137,2452,4441,13545,24986,0,0,2,13,12,29,60,325,2559,44590,7,18,30,28,33,48,135,408,8026,38857,2836,32433,7060,2835,1422,653,280,66,5,0,0,2,46,181,584,1668,3921,7630,14058,19500,4797,13667,12736,10782,3970,1011,386,177,52,12
117,117,86,353,542,832,1516,3489,5353,5788,4412,475,69,182,255,325,549,866,1678,4392,12913,1617,18,91,109,141,186,311,552,2115,14561,4762,517,700,781,1136,1301,1859,2359,3734,5753,4706,64,70,75,95,122,231,427,1193,4834,15735,0,114,102,140,223,337,744,2137,7161,11888,0,102,118,130,235,291,735,2289,7291,11655,12,46,61,64,89,150,298,881,4065,17180,297,220,273,323,454,713,1327,2637,11665,4937,342,15572,3921,1304,716,477,358,137,19,0,3,3,34,82,262,511,955,1722,3036,16238,12120,6238,2468,982,414,234,181,122,59,28
118,118,0,35,220,441,728,1599,4851,11954,25111,10123,1,81,227,297,505,703,1438,5064,35781,10965,3,33,67,116,213,426,932,3056,36021,14195,292,468,711,840,1143,1782,3026,7637,22736,16427,58,50,70,89,123,249,591,1716,7999,44117,0,38,41,156,186,488,1012,2907,17687,32547,0,29,78,131,188,414,1090,3116,18057,31959,35,29,45,75,121,195,415,1142,5816,47189,161,189,231,345,443,542,1036,2646,31589,17880,359,32612,15483,3857,1554,724,307,122,43,1,22,23,48,125,281,768,1909,4652,10898,36336,14026,24414,11610,3422,842,309,178,93,76,92
119,119,0,27,171,262,572,1952,6397,11743,14357,2691,0,39,112,164,196,431,1282,5328,26418,4202,0,7,31,70,162,294,638,2372,27424,7174,102,340,509,766,1133,1916,3657,8006,15306,6437,19,22,30,40,77,180,466,1448,6544,29346,0,0,6,46,155,298,853,2579,10682,23553,0,0,6,43,136,309,907,2659,10963,23149,7,13,32,26,67,138,293,875,5394,31327,35,80,151,198,223,392,856,3151,25422,7664,340,25574,7864,2110,1141,620,344,135,44,0,1,21,64,111,273,643,1343,2829,6097,26790,13688,14556,6561,1999,669,318,173,107,53,48
120,120,0,79,130,111,262,1095,4526,10302,13383,2543,1,127,50,70,126,296,916,5652,22381,2812,76,80,76,76,113,159,415,2511,24784,4141,300,76,194,498,889,1579,3036,5020,11901,8938,232,42,50,55,80,115,221,935,9999,20702,0,0,9,231,130,115,167,689,4621,26469,0,0,111,127,140,85,171,771,4871,26155,196,39,56,64,73,109,231,770,8247,22646,232,37,34,35,66,183,637,3510,22179,5518,382,14209,9865,4035,2070,1035,530,219,81,5,143,97,132,208,576,1305,2719,4692,6477,16082,7655,12452,8233,2543,661,284,149,97,87,270
121,121,0,17,375,1141,2691,4058,4987,6140,5343,78,0,57,285,1326,2059,2204,2764,5270,10583,282,2,70,760,1281,1237,1363,2093,4215,12226,1583,258,252,351,519,719,1208,2607,5540,10597,2779,93,91,203,689,1194,1606,2395,4162,7884,6513,0,0,13,53,200,799,1951,4219,6604,10991,0,0,23,41,216,642,2066,4471,6578,10793,47,66,226,621,1193,1639,2009,3421,8752,6856,137,110,152,268,368,1062,2114,5542,13660,1417,118,6694,5218,3353,2582,2019,1634,1825,1375,12,26,621,1588,1880,2061,2695,3259,3660,3269,5771,4807,4675,4594,3292,2680,2287,1385,738,221,151
122,122,0,2,161,516,1168,2652,6819,13165,18153,3934,0,5,116,263,639,1228,2459,7332,29459,5069,0,22,108,205,430,668,1363,4034,32433,7307,148,198,430,779,1276,2605,4816,10439,19164,6715,61,40,56,64,104,296,1017,2869,9632,32431,0,7,59,112,310,563,2414,13106,20746,9253,0,5,75,97,320,521,2554,14087,20061,8850,31,42,63,68,174,316,658,2070,9782,33366,72,39,53,110,215,607,1555,6064,30077,7778,250,26643,11558,3233,1916,1229,911,590,236,4,15,82,216,416,768,1332,2189,3816,6642,31094,17801,16447,7369,2429,1098,658,365,177,117,109
123,123,0,36,354,644,568,1161,3680,7349,6562,964,2,90,278,342,398,509,980,3819,13739,1161,0,15,51,130,199,336,505,1911,16436,1735,239,854,1502,1824,2622,2932,3717,4020,2997,611,8,22,51,77,127,192,455,1239,5760,13387,0,127,122,348,426,972,2757,7619,8105,842,0,102,217,282,441,765,2900,8093,7798,720,5,6,29,59,101,170,311,719,4183,15735,129,229,282,357,509,812,1944,4521,11073,1462,599,16385,3055,765,331,138,37,6,2,0,1,6,5,19,47,145,288,719,1783,18305,7850,7962,3408,1270,463,215,98,31,12,9
124,124,0,2,1,8,86,826,2270,6419,6913,94,0,2,0,12,46,224,594,2519,13034,188,0,2,4,15,24,41,125,882,13910,1616,120,101,210,504,1000,1673,3020,5587,4190,214,21,18,15,28,63,114,369,1107,4024,10860,0,2,2,20,21,55,156,1521,7923,6919,0,1,9,16,22,41,168,1713,8239,6410,2,13,16,11,18,50,180,775,4579,10975,46,36,32,38,107,169,637,2045,12796,713,376,13516,2022,423,175,69,31,7,0,0,0,1,8,39,90,232,543,1397,2051,12258,8312,3291,1446,1030,871,681,525,346,78,39
125,125,0,2,447,2859,3654,3630,3868,4102,1177,7,0,4,469,1437,3033,3372,3089,4053,4283,6,0,78,345,519,795,1484,3153,5018,8276,78,4147,1998,1087,825,1164,1656,2784,3957,2097,31,184,135,474,1145,1975,2218,2095,2574,3781,5165,0,0,3,90,56,97,310,1581,5394,12215,0,0,1,81,64,86,315,1777,5492,11930,120,56,116,317,823,1878,3338,3484,4643,4971,468,1296,1699,1264,1263,1611,2430,3757,5920,38,756,10749,3839,1324,922,825,693,527,111,0,47,67,157,385,646,973,1885,4271,4178,7137,5711,3086,1993,1627,1831,2057,1753,1129,342,217
126,126,0,678,586,1766,3385,6692,9672,7486,3260,314,538,287,542,1000,2013,3263,5945,9194,10667,390,663,190,283,437,871,1361,3061,7559,18678,736,1152,590,950,1411,2285,4028,6433,9382,7041,567,860,110,91,118,187,405,1359,4234,11770,14705,0,614,193,352,414,953,4312,13819,12190,992,0,589,229,356,377,861,4585,14404,11606,832,780,115,118,161,280,523,1159,3837,13836,13030,965,132,234,470,771,1843,4580,9590,14565,689,861,11005,10899,4715,2454,1633,1131,799,332,10,631,155,301,437,762,1223,1959,3483,5838,19050,16163,9739,4360,1523,547,245,176,108,102,876
127,127,0,6,253,1073,3511,5714,5838,5655,2160,245,0,12,343,1397,2982,3783,3904,4786,6923,325,0,45,506,1324,2217,2833,3593,4497,8937,503,292,484,773,1071,1474,2360,3995,6653,6174,1179,51,104,287,887,1885,2501,4048,5566,4541,4585,0,0,15,77,251,1556,4198,6489,7488,4376,0,0,11,81,234,1428,4636,6441,7300,4320,19,61,279,934,1539,2274,3330,5164,6026,4829,67,103,347,584,819,1785,3919,6731,9414,686,179,6155,4153,3119,2430,2387,2755,2249,999,29,23,696,1864,2689,2870,2965,3060,2673,2025,5590,4657,2365,2781,3756,3692,3215,2187,1057,576,169
128,128,0,3,511,1627,3524,6216,7211,6238,4658,244,0,0,91,496,1009,1961,3829,8111,13937,798,0,1,138,337,385,543,1219,5626,19979,2004,358,955,1153,1330,1840,2506,4023,7291,8566,2210,11,45,65,177,752,1394,2592,5110,9774,10312,0,30,50,111,232,569,1064,1970,4138,20831,0,27,52,107,228,533,1153,1921,4337,20719,1,9,98,254,475,872,1928,4681,11468,10446,52,125,226,424,756,1221,2147,5224,18269,1788,280,14196,8864,3803,1200,651,421,389,414,14,1,206,480,642,1056,1962,4636,6579,3999,10671,8665,3048,4187,5794,4354,2121,1178,582,240,63
129,129,0,15,978,3127,6367,7769,6536,2565,199,6,0,13,180,1329,3766,5661,7122,6860,2628,3,0,6,42,326,1313,2820,5058,9662,8282,53,4135,6296,3905,2624,2443,2258,2313,2065,1420,103,37,546,1361,2384,3624,5247,5582,4286,3237,1258,0,9,56,109,277,579,1870,6644,7851,10165,0,11,59,108,242,616,2157,6542,7871,9954,13,20,251,1132,2462,4274,6722,7111,4422,1155,309,1394,2266,3035,3773,4302,4105,4177,4142,59,1351,11789,7933,3858,1592,581,300,141,17,0,5,32,264,712,1672,4027,7446,7767,3636,2001,1577,1351,2136,3284,3807,4326,4636,4352,1925,168
130,130,0,85,722,2501,4748,8287,14896,13812,7288,245,6,105,332,721,1871,3415,6046,12958,26689,441,19,43,81,212,333,763,1758,7018,40109,2248,870,2126,3496,3914,5971,6796,9675,11765,7136,835,78,94,117,214,326,571,1334,3640,13519,32691,0,141,215,717,838,2357,4459,11472,24366,8019,0,87,416,567,964,1653,4600,12811,24181,7305,57,31,100,167,299,478,1165,3345,15451,31491,333,542,676,1136,1689,2205,6343,10886,26773,2001,907,36682,10954,2735,923,258,82,30,13,0,24,16,35,80,153,444,1038,2352,5002,43440,32757,10073,4374,2042,1197,840,597,403,189,112
131,131,0,2,196,2688,6200,5977,3339,506,28,5,0,2,386,1739,3710,5163,4729,2745,462,5,0,10,90,504,1175,1996,4102,6806,4251,7,2421,3423,2098,1730,1990,2207,2377,2088,600,7,61,278,593,824,1455,2502,2966,2945,4037,3280,0,3,8,30,39,263,1130,5216,7891,4361,0,3,9,27,44,194,1230,5625,7635,4174,19,26,168,621,1019,1954,3634,5022,4298,2180,367,898,1361,2051,2857,3443,3212,3005,1740,7,143,5764,6803,3856,1591,562,169,48,5,0,3,7,23,109,417,1183,2828,4862,3620,5889,6605,1611,1739,2220,2072,1954,1406,860,385,89
132,132,10,556,1048,2217,5357,4318,2041,770,771,171,58,431,767,3294,4689,3978,2113,791,1045,93,44,668,5051,3492,2555,2004,1526,844,1018,57,845,1158,1214,3457,4076,3445,1982,1034,47,1,134,2007,5078,3368,1779,1290,1378,1247,604,374,27,6029,1689,2952,2046,1219,738,1048,934,577,27,5520,2536,2686,1916,1139,818,1151,892,574,63,803,4874,3710,1894,1385,1276,1592,1049,613,422,727,1546,3100,3209,3828,2408,1158,854,7,218,984,1034,1538,2066,2159,2934,5127,1196,3,29,2797,4970,2774,1568,937,1177,1364,798,845,21,387,1239,1458,843,656,1570,5186,5450,449
133,133,0,4,206,2081,7749,6181,1562,520,252,116,0,14,207,1950,8090,4813,2317,914,341,25,0,150,4233,5381,4872,2378,1010,482,162,3,142,422,702,1695,3103,3458,5434,3405,309,1,7,267,3454,7593,4167,1964,890,272,55,2,0,27,211,5765,7687,3927,851,190,13,0,0,21,513,5391,8014,3428,1095,197,12,0,5,302,5353,6188,3414,1672,975,552,181,29,5,85,229,908,2662,4706,6389,3577,110,0,103,236,312,706,1649,3034,4077,5806,2744,4,16,2472,7597,4142,2329,1112,512,307,123,61,0,2,53,235,501,1516,4527,8863,2825,149
134,134,8,692,626,511,1922,6877,6555,2171,437,105,0,446,713,660,3719,4849,4308,3317,1831,61,0,303,1089,2183,4519,3688,3704,3231,1169,18,249,772,691,1116,3202,5965,6279,1571,59,0,53,165,595,3053,6299,4411,2814,1460,878,176,0,11,100,1218,6447,7657,2897,1081,371,122,0,9,141,1214,6630,6989,3311,1128,364,118,45,213,975,3520,5081,3556,2719,2072,1442,281,182,630,561,468,685,1936,6634,7396,1406,6,94,416,1632,3024,4083,4289,4487,1717,158,4,14,130,2048,6304,5022,2858,1477,919,611,521,134,586,792,782,1522,3311,6142,5192,1338,105
135,135,0,0,8,66,361,3147,7200,3757,2017,52,0,0,40,433,1883,5098,5560,2946,642,6,0,68,1012,4123,5592,3281,1524,787,221,0,38,53,64,144,333,976,3836,7785,3368,11,0,127,1095,2974,4805,4485,2052,829,241,0,0,227,1160,2218,5112,4748,2462,614,67,0,0,121,1406,2265,4524,5073,2646,518,55,0,1,114,1165,3212,4556,3816,2199,1117,413,15,0,9,36,91,253,1506,4844,9099,770,0,23,109,194,351,696,1702,4977,6821,1717,18,25,1921,5349,5458,2299,883,489,154,30,0,0,5,14,265,818,2535,5665,5444,1828,34
136,136,0,59,186,714,1614,2512,1996,2875,1782,45,0,240,1372,2400,2509,1724,2036,1330,164,8,62,2702,3750,2199,1565,910,384,159,52,0,168,142,232,335,486,978,2201,4163,3000,78,53,3183,3878,1887,1201,912,474,162,32,1,0,4089,3070,3110,842,451,164,47,10,0,0,3214,4856,2214,886,342,209,52,10,0,119,2609,3452,2239,1463,918,581,303,86,13,138,97,196,451,1282,3186,4069,2288,76,0,3,74,91,131,213,429,1147,3498,5279,918,1356,5733,2606,1231,449,209,107,65,22,5,0,0,12,52,112,342,1142,3584,5987,552
137,137,0,0,196,1536,2406,2853,1878,946,456,135,0,5,99,691,2896,3118,1999,1036,520,42,0,16,862,2953,3113,1712,1021,499,222,8,139,102,207,336,798,1666,4315,2585,258,0,16,67,248,1357,3404,2799,1719,644,147,5,0,0,1,32,1098,4799,3367,1007,100,2,0,0,1,34,1206,3916,4036,1121,91,1,2,41,524,2157,3095,2220,1325,701,308,33,0,32,89,285,531,965,3239,4972,290,3,146,172,172,295,639,1571,3317,3771,323,0,1,166,1766,3772,2565,1215,522,232,115,52,3,21,160,491,1504,2721,3261,1778,335,132
138,138,0,21,348,2522,4513,2687,879,520,335,173,0,34,197,963,4670,2774,1711,1062,533,54,0,115,1818,3526,3216,1561,900,553,298,11,117,262,375,728,1562,2543,4416,1892,103,0,4,159,843,3190,3411,2342,1436,508,95,10,0,0,0,212,2394,6543,2191,643,15,0,0,0,3,168,2776,5269,3023,748,11,0,1,144,1876,3681,2834,1463,998,675,279,47,2,90,146,439,928,1690,4129,4387,181,6,154,257,302,440,784,1808,3355,4052,842,4,6,392,3221,4099,2139,1039,563,308,153,78,0,8,75,369,981,2556,3961,2807,1107,134
139,139,0,0,24,1467,2647,1231,504,189,35,3,0,1,10,141,2721,1746,893,486,102,0,0,11,1300,2362,1205,635,333,212,42,0,4,32,39,53,179,457,1688,3200,448,0,0,13,287,2411,1744,820,638,169,18,0,0,0,1,2364,1926,985,722,100,2,0,0,0,20,2245,2109,723,871,130,2,0,0,15,1062,2232,1228,721,498,277,65,2,0,6,8,46,223,811,2315,2621,70,0,1,46,74,137,254,466,952,2538,1632,0,0,1085,2639,1099,613,452,155,50,6,1,0,0,2,101,321,684,2184,2559,234,15
140,140,0,3,667,2537,2423,1479,929,540,471,5,0,12,254,1033,2536,1646,1553,1285,733,2,0,140,1623,2268,1844,1177,854,735,413,0,119,189,233,475,1030,1794,3457,1631,126,0,5,105,464,1587,2106,2054,1823,747,162,1,0,0,0,65,459,3766,3258,1359,147,0,0,0,2,59,545,2740,3997,1581,130,0,2,78,883,2049,2094,1535,1197,830,331,55,5,58,87,192,530,1264,2819,3725,373,1,58,437,398,469,659,1131,2137,2933,825,7,8,325,1547,2566,1924,1259,768,473,162,22,0,5,41,401,1268,2533,2753,1594,437,22
141,141,0,33,382,888,1384,1175,972,832,715,49,0,3,165,324,952,1289,1465,1213,1006,13,0,74,592,1008,1337,1199,855,846,518,1,46,109,138,223,455,825,2311,2016,304,3,9,114,296,539,867,1343,1818,1198,235,11,0,0,0,23,220,1087,2300,2387,388,25,0,0,0,23,213,863,2422,2535,352,22,7,80,442,746,1213,1345,1227,843,448,79,7,7,9,33,158,519,1562,3317,816,2,28,403,517,434,584,914,1495,1541,513,1,22,350,783,1161,1230,1332,922,435,169,26,0,0,45,639,1438,1640,1227,926,484,31
142,142,0,35,2609,5245,3926,2056,1246,707,318,102,0,4,397,1691,5033,4215,3154,1322,396,32,0,191,3502,4754,3930,2189,1001,489,176,12,200,181,220,254,477,912,3813,7405,2736,46,39,144,603,1719,3220,4639,4537,1265,71,7,0,0,14,193,657,6430,6785,2001,164,0,0,0,13,183,698,4850,8266,2104,130,0,2,139,1440,3602,4553,3515,2044,751,176,22,20,74,113,245,434,1321,3972,9634,425,6,165,190,170,276,443,1056,3128,7018,3794,4,5,817,3217,5500,4140,1761,507,169,81,47,4,17,366,2201,4022,4551,2910,1557,445,171
143,143,1,284,2552,2709,2435,2525,2365,2071,1882,192,0,49,764,1536,2329,3554,4398,3137,1193,56,0,65,835,2832,4174,4069,2526,1683,815,17,122,210,234,276,349,768,2193,5896,6841,127,12,262,1304,2761,3584,4422,2773,1403,469,26,0,47,575,1589,934,2825,5489,4216,1161,180,0,23,1067,1129,927,2244,5942,4411,1102,171,2,98,852,2325,3680,3758,3179,2019,980,123,27,85,172,236,611,1068,4135,9089,1577,16,73,302,504,771,1275,2215,4300,5889,1681,6,35,3030,4972,3998,2355,1273,691,386,217,59,2,8,96,769,2357,4267,4454,2928,1907,228
144,144,2,118,694,631,659,546,649,909,3505,300,1,7,150,276,512,798,1522,3438,1269,40,0,27,102,524,1379,1775,1569,1711,889,37,2,11,16,39,85,302,722,1878,3710,1248,0,20,298,1066,1388,1969,1695,1026,468,83,0,28,695,1829,739,578,1010,1615,1076,443,0,5,1222,1315,789,431,996,1781,1044,430,0,6,176,690,1220,1478,1773,1536,954,180,3,10,15,34,109,225,1264,4560,1763,30,9,172,318,423,768,1413,2285,2176,425,24,6,1260,2522,1916,1102,553,320,203,89,42,29,35,139,663,1062,1419,1485,1608,1485,88
145,145,0,380,2393,2307,2455,2224,2350,1855,1152,78,0,52,855,1187,1545,2315,2495,2835,3737,173,0,38,458,1011,1284,1944,2098,3499,4572,290,4,68,110,161,241,544,1228,2967,8178,1693,0,132,696,1199,1416,2294,2862,2961,2910,724,0,0,0,7,87,756,2369,4736,4803,2436,0,0,0,6,106,482,2337,5154,4746,2363,0,41,477,1009,1348,1675,2506,3131,3929,1078,1,6,50,90,445,664,2351,5427,5870,290,26,1163,1807,1878,2195,2308,2682,2244,885,6,52,1588,2491,2616,2490,2183,1706,1298,672,98,0,97,1228,3808,3725,3179,2119,881,157,0
146,146,3,29,205,414,676,934,2133,5747,7676,339,0,12,77,92,264,734,2148,5994,8632,203,0,23,59,232,650,1433,2394,6110,6523,732,165,470,525,415,465,673,889,1927,9688,2939,6,37,174,387,1066,2857,4213,4032,3337,2047,0,4,111,1189,1812,2278,2269,2656,3269,4568,0,1,227,1090,1909,1843,2476,2878,3236,4496,0,25,141,369,860,1680,3073,4749,4671,2588,25,40,151,218,403,510,1032,4590,10616,571,117,2912,2936,2451,2781,3161,2279,1260,240,19,26,571,2768,3154,2338,2079,2374,2122,1529,1195,357,850,1624,2563,2536,3101,3367,2638,1025,95
147,147,0,0,0,0,0,61,459,2410,7137,776,0,0,0,2,71,251,967,4166,5355,31,0,3,133,232,456,1215,3449,3954,1399,2,41,159,204,225,275,463,928,2741,5104,703,0,64,233,455,1457,3270,3173,1672,504,15,0,136,2033,3151,2669,1441,869,462,81,1,0,99,2091,3112,2704,1324,925,516,72,0,0,60,209,340,848,1941,3028,3023,1349,45,0,2,15,48,129,303,729,5488,4119,10,37,395,910,1232,1892,2572,2507,1064,232,2,13,630,3004,2916,1667,960,719,593,278,63,0,0,3,66,426,1303,2533,3764,2683,65
