,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
152,152,0,86,146,171,248,460,2203,8248,9435,176,1,242,158,195,596,1756,3886,9654,4658,27,128,252,352,1163,2468,4558,5545,5007,1694,6,76,487,1044,2578,4114,4804,3776,3480,814,0,273,342,1053,3087,5035,4511,3648,2539,662,23,0,4349,8075,3138,969,2231,1956,426,27,2,0,3370,9660,2550,986,1578,2454,548,27,0,290,196,734,2374,3913,4049,3861,3522,2156,78,255,133,183,495,1211,3397,5902,7238,2354,5,20,429,2042,4682,6963,4567,1525,594,340,11,167,514,1309,5209,7035,3923,1879,844,246,47,8,12,86,312,761,1757,4232,8034,5422,549
153,153,0,3101,2108,2586,4860,10537,6350,3273,1342,922,1981,3370,1634,4580,9897,6405,3654,2126,1048,384,3381,2533,7591,11036,4905,2572,1391,866,709,95,3586,5836,5415,5730,6068,4880,2390,1025,142,7,3643,3855,7490,9105,6183,2834,1149,545,253,22,0,27027,6167,1514,287,75,8,1,0,0,0,23723,10020,977,277,69,12,1,0,0,3885,2779,7624,8621,5920,3264,1370,928,538,150,4969,3605,5915,6829,5037,5154,2275,964,293,38,1041,631,730,1354,2991,5768,10386,6927,3238,2013,2044,2873,6648,11103,7134,2817,1173,632,413,242,5,47,186,477,1089,2653,6625,11413,9959,2625
154,154,0,0,0,14,221,5019,10408,7191,2994,330,0,0,64,466,4228,8311,7570,4231,1213,94,0,17,867,6459,8038,4686,3306,1961,820,23,547,908,1888,2653,5124,6094,4626,3207,1118,12,79,437,2740,6462,6058,5662,2623,1384,662,70,0,16088,7780,2122,178,9,0,0,0,0,0,11962,12819,1205,182,9,0,0,0,0,13,149,1812,5130,6061,5922,3627,2159,1050,254,40,368,1228,3418,3932,8076,5108,3185,806,16,288,275,835,1812,3858,7407,9031,2624,47,0,6,313,4085,9263,6827,3132,1403,734,307,107,1,32,282,629,1360,3436,7720,6867,5197,653
155,155,0,0,0,0,0,49,804,4465,18732,3113,0,0,3,33,158,1168,3755,10886,11028,132,0,1,60,576,1870,3452,6573,9717,4885,29,102,163,409,668,1580,3068,4786,7956,6793,1638,29,59,415,1724,3477,6318,6979,5620,2369,173,0,11417,9624,4665,1320,129,8,0,0,0,0,9210,12497,4018,1265,166,7,0,0,0,17,32,277,1068,2251,4640,6122,6884,5197,675,4,25,70,449,908,3365,5424,11320,5581,17,186,590,2842,5195,6289,6122,4485,1410,44,0,18,671,3702,6275,6453,4707,2852,1591,655,239,0,42,325,787,1674,3374,7183,9954,3615,209
156,156,0,0,0,6,40,272,582,1640,11881,6232,0,0,29,135,448,862,1768,6800,10212,399,0,43,384,682,1077,2266,4850,7674,3607,70,94,119,233,401,598,895,1279,3073,9708,4253,11,190,581,1106,2085,3954,5945,4548,2043,190,0,4581,3765,2421,1814,4916,2631,505,19,1,0,4043,4348,2298,2038,3901,3416,589,19,1,5,129,575,928,1293,2529,4400,5922,4366,506,2,11,116,487,700,1538,2622,6795,8185,197,202,441,930,2154,3524,5101,5273,2606,396,26,30,1308,5153,5495,3843,2334,1317,676,306,191,0,8,63,328,1113,2797,5793,7233,3070,248
157,157,0,0,0,4,71,515,1302,2750,5700,1082,0,0,237,398,673,1111,1951,3914,3043,97,0,216,682,794,1076,1606,2699,3135,1194,22,268,327,659,957,1211,1489,1878,2581,1928,126,1,405,793,1153,1567,2435,2461,1745,781,83,0,4080,2802,2895,1160,448,39,0,0,0,0,3319,4104,2331,1185,433,52,0,0,0,5,367,717,770,1033,1816,2506,2617,1450,143,2,84,629,913,837,2018,2478,3250,1180,33,108,727,1026,1494,2189,2455,2154,1109,160,2,2,394,1628,2567,2295,1802,1484,820,333,99,0,3,45,284,739,1649,3207,3486,1804,207
158,158,0,0,0,0,0,6,48,762,15570,4286,0,0,0,4,28,85,1354,8386,10445,370,0,0,17,61,560,2087,6016,8355,3506,70,79,96,122,356,751,1991,3470,5955,7319,533,18,51,65,271,1134,3461,6056,6599,2803,214,0,163,561,2703,3684,4477,5613,2496,897,78,0,70,889,2339,3667,4192,5923,2634,877,81,6,19,57,124,648,2174,5029,7428,4809,378,16,23,33,149,584,1793,3474,7636,6848,116,117,541,1855,4051,5533,5435,2834,299,7,0,3,50,886,3387,5362,5291,3618,1538,421,116,4,30,168,817,2279,4774,6740,4773,965,122
159,159,0,0,0,8,60,153,486,1840,5957,1367,0,0,8,24,41,139,415,2095,6690,459,0,1,38,58,191,487,1274,3668,4061,93,71,217,273,280,384,747,1217,3298,3283,101,0,16,45,118,471,1398,2963,3170,1442,248,0,185,891,1013,515,919,2441,3465,436,6,0,127,1017,940,512,606,2444,3823,395,7,0,14,32,62,269,638,1658,3222,3469,507,0,4,26,65,168,252,740,3285,5223,108,211,831,2234,2776,2094,1152,474,97,2,0,0,16,270,1260,2381,2483,1785,978,512,186,0,5,47,219,764,1889,3165,2935,790,57
160,160,0,0,0,0,0,4,92,844,6218,2192,0,0,0,1,1,15,67,1085,7719,462,0,0,1,5,42,119,704,4195,4220,64,25,23,40,51,83,209,515,2397,5623,384,4,6,18,43,176,652,2470,3964,1798,219,0,849,2412,3032,1416,547,248,746,100,0,0,642,2746,2962,1356,504,248,797,95,0,2,3,10,42,119,431,1353,3438,3507,445,1,2,3,11,22,65,239,1370,7458,179,36,325,1599,2944,2560,1325,424,130,7,0,1,11,242,1412,2574,2540,1599,682,229,60,0,0,13,162,656,1953,3559,2514,462,31
161,161,0,0,0,8,30,224,899,2711,5514,1086,0,0,2,6,27,109,302,1333,8126,567,0,0,12,29,63,166,381,2800,6937,84,73,138,234,371,384,582,1218,3980,3379,113,4,30,50,139,453,1164,2271,3086,3030,245,0,0,18,788,633,784,1029,2600,3026,1594,0,0,108,674,689,605,1061,2793,2998,1544,0,5,23,80,248,662,1411,2693,4406,944,4,16,37,84,156,212,566,2942,6300,155,126,1666,4225,3304,919,172,37,22,1,0,0,19,193,974,1936,2148,2316,1974,850,62,0,2,62,368,1233,2099,2486,2799,1329,94
162,162,0,0,0,0,0,7,181,1242,5388,2203,0,0,0,1,3,22,147,1104,7071,673,0,0,1,6,16,93,447,2646,5706,106,18,10,24,32,70,147,488,2286,5420,526,2,3,16,60,203,703,1680,2994,3002,358,0,536,514,917,644,611,808,2229,2153,609,0,361,836,760,648,531,870,2355,2078,582,0,2,11,28,117,392,1152,2591,3963,765,0,3,1,4,12,39,131,1391,7157,283,31,752,2532,2827,1658,888,304,28,1,0,0,22,269,1042,1990,2227,1880,1138,421,32,0,18,163,505,1169,1768,2343,2266,758,31
163,163,0,0,0,0,0,10,106,997,8633,4665,0,0,0,2,19,25,256,2997,10358,754,0,1,16,15,38,337,1552,5699,6592,161,54,27,26,32,71,159,429,1726,6346,5541,11,18,23,70,251,781,2575,5471,4725,486,0,312,401,1214,2055,3486,1752,1479,2880,832,0,256,545,1054,2255,2748,2314,1602,2843,794,3,10,25,39,143,428,1419,4507,6771,1066,2,4,17,4,20,48,173,1203,11815,1125,100,773,1884,2515,2770,2932,2470,913,54,0,8,158,1531,2911,3246,2750,1894,1217,587,109,58,192,416,1171,2434,3103,3751,2665,543,78
164,164,0,0,0,0,0,8,83,215,7910,4690,0,0,0,1,8,46,279,3189,9153,230,0,0,9,41,176,788,2456,5728,3640,68,103,157,128,145,146,196,339,1177,4854,5661,8,40,79,171,432,1233,3973,4526,2271,173,0,815,1162,875,2297,5157,2326,274,0,0,0,707,1260,817,2676,3995,3101,350,0,0,1,5,42,92,234,946,2414,4515,4090,567,1,1,18,50,78,127,334,1455,10484,358,121,607,958,1415,2120,2983,3137,1401,163,1,0,301,2452,3625,2613,1742,1192,669,260,52,0,5,66,462,1246,2558,4264,3295,884,126
165,165,0,0,0,0,2,86,2209,8670,9103,368,0,0,0,11,17,188,1705,6549,11392,576,0,0,2,15,86,277,1179,5945,12628,306,124,203,514,1070,1878,2662,4177,6155,3507,148,18,32,35,58,194,708,3444,8165,7119,665,0,0,2,242,372,676,613,1113,5030,12390,0,0,5,229,410,485,726,1187,5045,12351,1,9,18,33,80,264,988,5049,12012,1984,7,17,30,49,115,475,1786,6183,11466,310,283,7182,6547,3630,1691,762,293,50,0,0,0,9,112,463,1198,2823,5175,6305,3778,575,11,157,980,3768,6278,5169,2710,974,266,125
166,166,0,4,13,39,81,310,1940,7870,10863,1419,0,6,27,48,86,166,395,2847,17148,1816,0,17,33,56,63,131,324,2236,18301,1378,224,427,1022,1698,2720,3527,4411,5272,3054,184,65,43,43,75,110,319,1047,3526,10101,7210,0,1,3,24,36,74,166,798,4004,17433,0,1,3,24,39,67,182,841,4069,17313,23,40,36,49,56,173,373,1760,9797,10232,89,51,75,132,182,536,1670,5980,12618,1206,1067,15431,5109,709,147,58,16,2,0,0,8,13,35,67,154,502,1525,3603,5394,11238,2800,2069,3137,5254,4013,2644,1661,647,211,103
167,167,0,30,536,1402,2768,5720,7454,3840,558,0,1,71,664,900,1035,1983,5184,8311,4159,0,8,286,265,442,1020,1680,4783,7163,6659,2,954,1791,2622,2586,2513,2676,3650,3942,1564,10,497,132,102,153,226,562,2851,6035,6708,5042,0,97,299,159,91,431,1076,3291,10775,6089,0,29,414,112,97,273,1126,3720,10715,5822,410,105,109,175,295,480,1333,5273,11079,3049,569,428,856,1034,1555,3690,4801,4317,5047,11,449,2606,9831,5846,2483,854,210,25,4,0,270,86,113,119,234,599,1590,3973,6077,9247,6754,5273,2877,2720,2486,952,318,176,153,599
168,168,0,0,1,4,13,48,255,1621,14840,2211,0,2,9,12,22,228,1625,6659,10064,372,0,15,17,36,312,1385,3156,6305,7573,194,175,125,157,291,610,1573,3005,6675,5755,627,48,44,61,116,431,1037,3452,6518,6712,574,0,0,17,723,2138,4966,3949,2138,903,4159,0,0,33,669,2388,3625,4788,2457,879,4154,24,16,33,66,206,678,2026,5005,9329,1610,38,23,41,67,93,209,824,3439,13937,322,241,2526,3779,4112,3928,2797,1310,287,13,0,10,48,412,1348,2539,3791,4525,3817,1929,574,34,230,1192,3279,4537,4897,3157,1244,245,178
169,169,0,0,0,1,8,88,479,2538,8973,685,0,0,8,10,72,126,537,4204,7773,42,0,5,21,25,60,167,880,4437,7164,13,78,50,153,502,890,1633,2488,4521,2432,25,38,24,10,20,38,80,474,3247,7808,1033,0,3,15,60,275,1089,1672,3256,4918,1484,0,1,20,57,275,848,1866,3468,4822,1415,24,19,16,26,29,70,207,1393,9296,1692,46,13,29,42,79,137,788,4183,7430,25,30,2046,5171,3587,1439,401,90,8,0,0,11,6,19,76,272,869,2105,3803,3492,2119,307,1414,2934,4228,2308,1071,329,79,39,63
170,170,0,0,0,12,50,147,1266,3383,13968,1343,0,0,8,28,110,996,3423,6936,8550,118,0,3,13,211,1232,2484,3770,8071,4318,67,107,135,260,567,1236,2570,4279,7974,3012,29,21,40,111,482,1713,2792,4822,7054,3008,126,0,279,473,2543,3868,4321,3622,3668,1171,224,0,211,528,2405,4132,3550,4117,3727,1282,217,5,15,101,375,893,2156,3606,7084,5540,394,6,21,52,193,600,1616,2660,6062,8877,82,184,683,3309,5550,4960,3542,1614,327,0,0,0,77,694,2240,3682,5217,5223,2330,584,122,9,46,415,1521,3756,4976,5288,3327,699,132
171,171,0,0,5,245,718,670,924,1928,8240,938,0,67,744,481,454,485,768,3850,6779,40,0,229,702,484,434,487,1452,6106,3741,33,129,871,806,731,1032,1325,2369,4871,1523,11,33,169,260,267,345,527,1467,5269,4087,1244,0,0,238,759,687,888,2107,3709,3917,1363,0,0,317,700,616,859,2250,3662,3901,1363,12,235,352,356,385,488,887,4276,5675,1002,39,632,581,534,392,485,1110,4623,5243,29,108,518,3330,4961,2504,1241,698,287,21,0,4,11,136,265,588,2051,3903,3209,1465,2036,1060,1584,1416,1814,2923,3079,1250,341,104,97
172,172,0,0,0,0,0,0,3,81,9050,9499,0,0,0,0,3,10,110,3603,14231,676,0,0,4,9,89,1000,3233,7626,6508,164,197,106,77,72,106,217,626,2994,10979,3259,52,44,52,104,575,1752,4183,6231,5182,458,0,51,178,1613,3371,4629,5322,2502,808,159,0,28,231,1507,3605,3960,5607,2734,802,159,5,33,30,58,300,1202,3002,5597,7323,1083,15,29,30,40,42,89,454,3329,14340,265,404,698,2014,3150,4083,4037,2920,1279,48,0,1,383,2213,2990,3581,3758,3037,1795,668,207,1,35,211,1075,2532,4328,5179,3949,1068,255
173,173,0,0,0,0,0,8,30,1349,11437,3740,0,0,0,2,5,191,1422,6748,7989,207,0,0,20,104,790,1740,5076,6375,2430,29,45,41,133,501,860,2340,4460,6700,1477,7,21,37,102,311,740,2264,4861,5671,2457,100,0,0,5,944,2034,3088,3688,4190,2440,175,0,0,38,839,2222,2332,3904,4729,2337,163,13,25,71,184,564,1575,3907,6171,3904,150,14,5,17,100,398,1207,3554,7534,3694,41,67,424,2154,4166,4779,3498,1385,90,1,0,9,44,269,1151,3226,4816,4138,2291,555,65,0,3,113,1096,2731,4298,4599,2631,972,121
174,174,0,0,0,0,0,0,4,41,3610,5382,0,0,0,0,0,4,98,1265,7303,367,0,0,1,20,77,234,1321,4307,2984,93,183,83,45,112,153,430,1092,3574,3337,28,69,35,36,42,136,540,1813,3578,2606,182,0,0,4,134,242,766,2244,3841,1637,169,0,0,9,119,260,513,2189,4220,1566,161,13,35,32,35,76,352,1384,3318,3437,355,53,34,29,33,73,119,453,2743,5387,113,315,365,1320,2587,2808,1363,251,26,2,0,1,8,43,410,1451,2630,2648,1332,397,117,0,1,44,423,1396,2526,2784,1411,267,185
175,175,0,0,0,4,38,49,112,2359,15968,4655,0,0,20,33,54,138,2279,8091,12168,402,0,3,25,79,453,2405,6282,8769,4949,220,340,405,778,1528,2463,3809,5117,6275,2438,32,81,88,118,338,1301,3948,6664,6104,2833,1710,0,160,1527,2148,2542,4544,5453,4251,2234,326,0,82,1799,1880,2684,3588,6049,4625,2169,309,26,38,81,154,714,2736,5458,7594,4689,1695,59,84,162,640,1537,2423,4099,8744,5239,198,454,1924,4420,7247,6048,2418,617,54,3,0,4,21,155,1125,3952,6306,5581,2925,1092,2024,632,1086,656,1102,2305,4001,6220,5284,1534,365
176,176,0,0,0,0,5,51,551,7386,8728,376,0,0,0,27,80,539,3682,10294,2399,76,0,5,27,178,1355,5060,7292,2819,352,9,260,400,710,1057,1798,3279,4925,3988,678,2,55,103,401,1382,3407,5472,4474,1626,175,2,0,1461,4112,8532,2298,532,110,46,6,0,0,957,6027,7124,2292,505,135,51,6,0,13,65,242,905,2398,4690,5382,2986,404,12,0,32,101,308,1064,3878,6193,5064,453,4,207,293,826,2604,5242,5653,2051,201,20,0,4,108,971,4100,5791,3957,1623,438,84,21,0,0,7,98,527,1876,5084,6319,2655,531
177,177,0,0,0,0,6,60,3161,6094,2595,386,0,0,2,31,430,3222,4701,2741,1059,116,0,5,48,475,4075,3956,2367,952,397,27,275,474,1050,2201,2561,2920,2109,677,34,1,60,100,229,1181,3903,4263,1723,682,151,10,0,147,696,3780,5472,2029,173,5,0,0,0,106,961,3236,6069,1621,301,8,0,0,9,56,165,894,2952,4117,2771,1005,299,34,0,22,120,592,2049,4329,3770,1161,242,17,336,313,650,1435,3272,4309,1870,111,6,0,4,28,220,1992,4903,3230,1276,447,158,44,0,1,13,116,526,1998,4786,3373,1112,377
178,178,0,0,0,0,2,25,755,4784,4579,242,0,0,0,8,95,525,2137,6622,951,49,0,0,11,126,1890,3772,3254,1129,197,8,205,158,211,445,718,1808,3740,2928,174,0,62,74,99,485,2365,4450,2257,526,67,2,0,121,755,3668,4255,1506,75,7,0,0,0,43,1182,3214,4444,1367,131,6,0,0,7,38,70,339,1620,4056,3145,944,156,12,5,40,81,172,466,1376,3777,4298,171,1,211,147,254,573,2093,4564,2472,73,0,0,2,39,521,3390,3936,1637,562,206,80,14,0,0,5,41,241,1152,3229,4128,1312,279
179,179,0,0,0,0,1,6,117,5725,12830,1104,0,0,0,6,39,640,5015,10160,3876,47,0,4,21,122,1930,4639,7495,4599,969,4,8,109,355,1222,1934,4668,6396,4759,331,1,7,23,48,305,1639,5481,6997,4282,965,36,0,39,240,1766,4305,6395,4221,2368,439,10,0,8,392,1543,4684,4969,5079,2684,414,10,4,21,35,213,1143,4086,6767,5694,1774,46,0,9,71,245,1026,2814,6231,7962,1417,8,0,197,1660,4069,5875,5681,2197,101,3,0,6,21,124,1741,5394,6472,3970,1587,407,61,0,2,69,618,2566,5521,6808,3711,462,26
180,180,0,1198,987,765,656,1031,3089,5549,5439,905,627,1522,648,589,627,1240,4156,6488,3428,294,1103,1398,911,1039,2442,3758,5579,2648,655,86,904,1402,2195,2720,3779,4347,2923,1286,63,0,1233,1459,1689,3112,3970,3866,2791,1234,226,39,7,7180,6776,4645,908,101,2,0,0,0,8,5301,9967,3266,947,128,2,0,0,0,1536,1102,1387,2528,3306,3775,3222,2122,521,120,1543,1062,850,886,1467,4022,5281,3963,485,60,630,560,955,3432,5601,3980,1597,815,1258,791,731,1263,1668,4480,5459,3538,1531,564,261,124,0,2,44,237,724,1480,2836,6113,6923,1260
181,181,0,0,489,166,438,260,317,1424,7923,351,0,116,639,363,184,176,445,4817,4621,7,0,622,573,229,354,2226,5053,2083,228,0,67,469,1021,1700,2652,3070,1709,663,17,0,510,677,357,794,1897,2675,2759,1400,298,1,0,1439,4485,4295,1000,137,12,0,0,0,0,1334,4713,4149,973,185,14,0,0,0,743,489,344,863,1757,2458,2524,1637,539,14,0,484,620,299,704,1931,3219,3812,299,0,40,245,837,3633,4151,1043,326,558,523,12,471,645,381,996,2559,3340,1971,855,141,9,0,0,36,168,483,935,1854,3218,3587,1087
182,182,0,1,749,711,434,416,1922,6333,4421,52,0,220,1120,448,266,315,978,7101,4589,2,0,851,989,396,552,2283,6360,3427,181,0,105,410,932,2504,4013,3797,2401,797,80,0,617,1273,802,1937,3185,3542,2522,979,180,2,0,2037,7425,4972,539,60,6,0,0,0,0,1936,7225,5343,467,56,12,0,0,0,971,943,960,2382,3179,3107,2104,1131,257,5,16,262,1157,648,891,2396,5651,3843,175,0,19,269,1666,5560,4093,1034,415,936,1041,6,682,1202,798,2700,4197,3426,1495,459,76,4,0,0,10,72,196,574,1851,4497,6383,1456
183,183,0,0,0,117,140,153,449,6896,9409,1033,0,0,120,168,95,129,745,10987,5885,68,0,29,285,136,348,4013,10269,2831,272,14,131,327,816,1809,3990,6501,4164,459,0,0,212,221,336,1741,4773,6058,3751,1028,75,2,0,314,5192,8403,3523,649,114,2,0,0,0,224,4667,9061,3295,836,112,2,0,0,210,174,497,2600,4508,4783,3355,1771,281,18,5,29,184,276,587,1677,6923,8215,295,6,155,213,1195,5233,8707,2204,207,256,27,0,132,202,607,3465,6724,4872,1707,370,93,25,0,0,1,18,81,507,2563,7198,7102,727
184,184,0,0,0,2,18,89,574,3034,8432,656,0,0,0,15,35,56,383,3909,8360,47,0,1,25,60,269,1404,4373,5156,1513,4,28,155,460,1200,2463,3594,3420,1205,256,24,28,101,475,1067,2271,3131,2727,1756,1022,227,0,27,1508,5170,2944,1690,556,476,338,96,0,7,2111,4505,3207,1336,672,532,341,94,21,72,462,1160,2132,2717,2598,2129,1294,220,6,15,35,103,484,1669,4242,4028,2164,59,1,548,3004,5069,3345,726,66,36,10,0,11,100,689,2070,3227,2870,1701,1105,699,333,13,104,465,558,407,618,1380,3184,4791,1285
185,185,0,0,0,0,3,37,712,6408,5412,398,0,0,0,5,31,210,2458,6948,3176,142,0,0,20,135,1603,4650,4052,2142,324,44,293,512,857,1876,3042,4080,2060,247,3,0,62,84,259,1720,4461,4061,1805,423,85,10,0,37,673,8123,3710,400,27,0,0,0,0,17,1082,7599,3862,375,35,0,0,0,15,43,224,1628,3887,4018,2206,730,168,51,9,45,103,400,1256,3486,5233,2279,138,21,339,360,941,3127,4860,2881,436,26,0,0,7,35,316,2742,5252,3069,989,360,148,52,0,0,2,13,95,434,1654,4843,5283,646
186,186,0,0,0,2,47,68,80,955,5562,473,0,0,25,45,23,70,1020,3305,2445,254,0,34,63,109,396,1311,2301,1596,1296,81,100,51,123,353,715,1205,1928,2160,478,74,74,86,409,1223,1689,1269,909,451,533,544,0,57,728,3399,1597,245,61,79,342,679,0,35,1092,3149,1530,204,76,90,348,663,61,67,332,1002,1558,1326,971,640,643,587,54,24,36,77,237,895,2675,1535,1481,173,37,700,950,1319,1976,1537,528,109,31,0,51,420,1342,1604,1336,842,421,305,408,458,0,56,412,371,223,282,684,1761,2874,524
187,187,0,102,1005,465,354,525,2310,5676,2610,44,0,13,695,747,361,293,938,3973,6048,23,0,1073,597,252,346,402,995,3790,5636,0,68,520,785,1007,2393,2055,3671,1695,733,164,21,403,576,496,416,524,839,2572,6729,515,0,0,1,37,219,1048,1917,3837,4811,1221,0,0,2,35,275,757,1959,4192,4793,1078,23,870,556,288,288,428,512,2290,7374,462,4,78,200,398,744,1145,2162,4237,4123,0,63,4217,4174,1618,607,299,232,353,941,587,324,785,360,268,309,462,769,1703,3988,4123,5,763,3636,3593,1853,1026,884,947,325,59
188,188,0,0,1,88,73,160,397,4683,9465,239,0,0,1,93,116,295,2521,7218,4789,73,0,3,218,299,681,2847,5195,3344,2506,13,193,349,375,599,1012,1697,4022,5712,1099,48,85,437,992,2375,3696,2878,1553,639,1797,654,0,205,607,5439,5224,673,97,328,1652,881,0,183,817,5853,4663,614,110,371,1676,819,47,261,725,1857,3050,2967,2326,1259,1872,742,30,105,114,270,566,1998,5542,3921,2515,45,117,1451,1770,1792,3622,4301,1640,250,162,1,152,1212,3514,3351,2305,1067,698,706,1081,1020,0,141,1116,905,474,486,1367,3811,5614,1192
189,189,0,0,1,4,13,63,941,8082,3731,163,0,0,2,15,43,410,1708,7141,3611,68,0,2,15,202,1517,2555,3150,4096,1450,11,336,694,1403,2957,4602,1996,873,131,6,0,78,235,1200,1972,1421,1748,3437,1969,938,0,0,307,503,2576,1523,266,401,2554,4107,761,0,230,710,2375,1620,214,388,2818,3978,665,5,92,627,1700,1744,1341,2351,3431,1687,20,38,136,601,1066,1406,2436,4002,2607,703,3,217,1341,4382,2821,2836,1232,145,20,4,0,5,162,963,2225,1494,1240,2897,2447,1349,216,0,4,52,516,958,1563,3400,1693,3947,865
190,190,0,0,0,0,0,13,269,6390,4664,123,0,0,0,0,13,578,3732,6064,1025,47,0,0,3,41,798,5362,4143,984,107,21,162,320,591,1239,1683,2673,3076,1645,70,0,28,147,1252,4089,3553,1769,499,91,20,11,0,12,1055,4734,5086,539,31,2,0,0,0,6,1160,4987,4687,581,36,2,0,0,2,46,581,2975,3820,2448,1135,350,75,27,7,46,93,567,1617,4336,4091,643,48,11,134,243,490,1582,3796,4168,1023,22,1,0,9,378,3675,4313,1956,615,233,155,94,31,0,0,0,2,37,216,835,2783,6693,893
191,191,0,0,0,0,5,13,96,4359,14228,404,0,0,0,4,22,105,1985,13279,3612,98,0,0,13,48,720,5236,8498,4164,393,33,222,235,241,412,917,2608,7343,6850,277,0,44,62,214,1379,4340,6996,4652,1285,121,12,0,11,276,5422,11215,2128,51,2,0,0,0,5,332,6147,10296,2256,67,2,0,0,21,25,132,897,3403,6658,5533,2095,303,38,25,83,103,175,305,1249,6272,10327,548,18,184,200,675,2607,5922,7445,2052,20,0,0,12,86,1649,6706,6361,2722,971,409,144,45,0,0,0,27,159,1061,4514,8870,4229,245
192,192,0,0,0,4,33,60,110,3214,4025,124,0,0,3,33,41,182,2217,4336,697,61,0,2,64,55,293,2141,3621,1263,100,31,145,92,125,175,387,1007,2675,2769,195,0,80,77,191,932,2256,2527,1234,221,34,18,0,9,187,1622,5186,537,27,2,0,0,0,5,177,1990,4778,587,32,1,0,0,60,49,109,586,1561,2639,1877,580,67,42,44,41,53,68,200,1018,3342,2682,100,22,118,98,179,655,2221,3442,817,37,3,0,60,156,1457,2934,1885,652,222,106,52,46,0,0,2,8,40,323,1610,3483,1872,232
193,193,0,0,0,7,18,41,617,4097,7908,734,0,4,22,18,195,593,4114,6553,1662,261,0,26,32,187,1215,4235,5372,1795,457,103,984,730,793,1188,1802,2803,3550,1474,98,0,284,383,811,1969,3596,3474,2032,633,178,62,0,226,1787,4877,4415,1404,569,137,7,0,0,159,1875,5129,3972,1531,613,136,7,0,115,148,478,1382,2570,3511,3014,1576,472,156,192,333,447,598,1240,2738,5532,1990,287,65,662,573,1247,2479,4047,3634,772,8,0,0,63,193,1401,3531,4045,2319,906,493,285,186,0,0,5,30,134,730,2443,5042,4099,939
194,194,0,0,0,0,0,5,20,1391,14312,2249,0,0,1,0,15,44,747,7959,9168,43,0,1,6,35,447,2746,7719,6095,928,0,18,101,179,348,605,1575,4851,8537,1761,2,7,17,74,377,1355,4156,6883,4322,771,15,0,3,148,2624,5605,7454,1743,331,69,0,0,3,304,2449,5799,6429,2550,377,66,0,3,9,49,235,948,3063,6190,6005,1446,29,4,8,19,85,190,548,2460,11690,2971,2,0,152,1254,3068,5069,6008,2351,75,0,0,3,33,472,3230,6228,4673,2266,821,234,17,0,0,8,145,760,2580,6276,6199,1955,54
195,195,0,0,0,0,0,75,1521,5165,7988,319,0,0,0,3,198,1348,3089,8217,2063,150,0,1,38,294,1678,3862,6786,2071,245,93,523,421,361,581,1354,2199,3533,5087,1005,4,159,404,1196,1725,3216,4715,2933,550,96,74,0,253,1827,4468,6914,1152,365,83,6,0,0,155,2030,4950,6125,1349,377,76,6,0,66,114,801,1827,2665,4332,3750,1185,207,121,140,203,337,420,680,1446,3764,7601,392,85,324,194,574,1573,4148,5930,2230,95,0,0,23,313,2411,5976,4028,1488,495,175,76,83,0,0,0,13,78,623,3349,6023,4331,651
196,196,0,0,111,457,1045,1319,2375,4386,1478,61,0,26,210,736,975,1655,4302,2816,474,38,5,39,206,860,2953,3871,2032,755,487,24,564,1131,625,680,1037,2033,2706,2171,285,0,99,285,1415,1995,1792,1591,1137,1304,1160,454,0,1256,2981,1949,1450,2161,1240,184,11,0,0,666,4027,1524,1484,1650,1648,224,9,0,62,77,1077,2129,1914,1743,1110,1329,1369,422,138,682,725,752,1273,2773,3160,1338,368,23,120,251,1259,1577,1777,2879,2533,770,66,0,18,1221,2404,1980,1129,603,412,481,756,2228,1227,1355,613,375,294,401,905,1996,3287,779
197,197,0,0,0,0,0,2,54,1124,5412,308,0,0,0,0,6,52,315,3867,2602,58,0,0,7,66,233,1508,3250,1619,192,25,227,133,96,127,173,301,1081,2954,1806,2,88,45,88,300,1012,2314,2245,658,128,22,0,199,295,727,3005,2470,178,23,3,0,0,128,425,716,2992,2333,279,25,2,0,27,48,57,172,507,1681,2711,1417,232,48,81,37,28,88,109,262,1010,4776,488,21,194,217,307,525,1156,2404,1870,225,2,0,2,102,888,2415,1965,879,401,173,56,19,0,0,4,12,57,329,1719,3301,1239,239
198,198,0,0,0,0,0,0,3,316,3643,505,0,0,0,0,0,11,103,1980,2303,70,0,0,0,9,56,617,1883,1527,335,40,60,22,16,31,57,171,1021,2667,413,9,30,14,10,34,186,986,1677,1179,313,38,0,13,60,326,1531,1874,554,73,30,6,0,7,76,329,1395,1886,665,73,31,5,9,12,16,33,101,564,1523,1576,574,59,25,11,11,8,8,60,610,3073,628,33,109,55,250,671,1287,1562,487,46,0,0,0,13,90,700,1515,1155,615,254,86,39,0,0,4,57,267,686,1691,1457,236,69
