,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
177,177,0,0,1,29,169,4284,5335,1272,755,457,0,0,6,36,97,1644,5837,3367,1098,217,0,3,47,257,3322,4886,2214,972,512,89,138,190,657,2295,3950,3335,1360,314,56,7,31,111,1031,4205,4030,1666,736,331,128,33,5,641,9692,1257,371,117,112,86,19,2,9,511,9906,1173,356,135,102,89,19,2,7,34,521,3243,4456,2122,998,594,241,86,10,28,70,198,1029,3919,4805,1866,319,58,286,425,696,1511,3603,4312,1321,146,2,0,0,159,1905,4857,3098,1205,572,320,154,32,0,0,4,24,76,212,915,4942,5829,300
178,178,0,0,1,58,266,2748,5726,1130,290,168,0,1,34,317,1547,3140,3766,1180,308,94,0,39,398,2913,3623,2402,618,239,121,34,171,119,157,418,778,1063,1611,4049,1886,135,79,911,3854,3323,1556,450,127,47,28,12,10,8618,1445,273,4,9,20,8,0,0,24,8696,1415,233,2,2,11,4,0,0,28,751,3859,2882,1820,623,236,105,44,39,27,45,23,55,176,806,2960,5593,679,23,192,145,114,185,727,1472,2464,3791,1286,11,535,4951,2420,1305,709,225,116,62,47,17,0,0,1,3,16,82,426,2598,6153,1108
179,179,0,3,1,33,618,6145,8635,3485,820,43,1,1,4,31,303,2237,7420,8124,1652,10,0,6,73,1034,4551,7709,4374,1708,326,2,19,145,241,480,1123,3040,6351,6633,1710,41,3,265,2414,5915,5857,3205,1451,565,102,6,2,2531,8743,7289,1043,124,30,21,0,0,38,2597,9165,6882,961,117,13,10,0,0,3,141,2137,5121,5836,3581,1810,911,231,12,0,14,54,136,326,1490,5649,10305,1806,3,5,87,468,1243,2909,6055,6414,2479,123,0,80,3019,7017,5424,2431,1092,512,162,34,12,1,1,4,11,86,445,1670,6751,10369,445
180,180,110,452,667,521,865,1526,3292,4349,5083,1129,116,237,1004,424,313,751,2489,6849,5501,292,120,709,981,1412,2007,4186,4440,3139,848,112,640,868,715,818,2219,5098,4472,2245,818,43,490,2921,5591,4016,2104,1176,1032,367,151,42,182,16292,650,565,127,32,12,0,0,1,244,16181,693,601,124,21,7,0,1,0,450,2485,5251,4026,2273,1322,1158,574,241,124,251,798,502,351,820,1491,4933,7691,1092,82,496,513,1396,2811,3583,3338,2840,2178,718,60,945,5299,5437,2495,1291,1133,643,336,176,135,63,32,64,81,118,204,561,1807,5874,9086
181,181,0,1,421,236,396,539,551,1966,7108,150,0,364,374,409,187,286,863,5968,2896,21,1,685,513,547,511,831,3283,4514,480,3,90,512,773,1197,2685,2612,1891,1207,385,16,64,1235,861,419,960,2628,3471,1490,235,5,55,2881,5761,2625,46,0,0,0,0,0,54,2653,5676,2933,52,0,0,0,0,0,144,1243,835,485,1440,2658,2992,1313,252,6,97,759,364,176,257,823,3561,4515,815,1,29,282,2538,3452,1900,990,776,808,587,6,280,1168,786,1006,1652,2505,2677,1029,224,41,0,14,76,175,409,1310,3088,3832,1267,1197
182,182,13,86,849,682,360,666,817,2801,8588,177,19,859,789,343,387,490,1248,6119,4753,32,54,1171,865,464,528,1043,3965,5727,1215,7,245,1186,1162,1861,3524,3132,2484,1217,217,11,122,736,805,657,738,2037,5158,3822,944,20,3,1340,6698,6732,228,19,14,4,1,0,57,1337,6088,7303,239,5,10,0,0,0,151,821,1021,588,928,2787,4798,3136,788,21,420,1277,365,299,480,1566,4225,4935,1464,8,69,407,3845,5317,2036,779,778,1221,547,40,85,432,630,810,1359,3226,5013,2858,544,82,31,72,210,581,1629,3670,5288,2493,901,164
183,183,18,3,23,35,68,292,319,1456,14571,1412,23,4,11,220,210,201,645,6577,10115,191,5,27,278,182,204,511,4570,10545,1797,78,107,284,840,2616,5388,5487,2846,541,79,9,35,191,200,205,581,3308,8988,4287,364,38,10,283,1810,9925,5417,594,111,36,7,4,15,276,1553,9628,5949,633,96,36,7,4,29,191,198,207,556,3119,7984,5151,677,85,12,147,189,170,363,1622,4878,9332,1425,59,211,760,8051,6817,1573,386,242,123,29,5,8,96,180,478,1938,4728,6281,3864,570,54,25,10,34,102,720,3326,5632,6595,1487,266
184,184,28,7,369,983,1513,4941,3252,867,841,4,17,48,934,994,3449,3902,1691,1442,328,0,16,1057,5002,3278,1352,592,700,763,45,0,41,39,100,171,343,647,1251,3049,4867,2297,66,3641,4184,1819,896,837,1007,342,12,1,53,10557,1133,1005,35,15,5,1,1,0,141,10624,947,1050,35,5,2,0,1,0,262,4444,3857,1514,1007,998,572,136,15,0,9,38,52,70,207,741,2632,7217,1839,0,9,24,132,473,658,584,832,2376,6249,1468,4200,4710,1292,730,866,639,280,59,8,21,31,44,136,137,168,450,1080,2206,7354,1199
185,185,50,16,58,166,607,3127,3912,2454,2122,458,71,12,188,902,1976,2269,3450,2849,995,258,68,369,2226,3051,2199,1594,1626,1354,382,101,262,156,445,1377,1981,1493,1648,3191,2090,327,125,807,3008,3366,1929,1346,1764,479,109,37,33,8888,636,1462,1745,127,76,2,1,0,141,8987,620,1151,1886,129,55,1,0,0,74,1014,3062,2990,1971,1171,1611,763,201,113,16,28,46,79,270,1873,5901,4281,417,59,409,352,1243,1316,912,1080,1462,3032,2780,383,848,3466,3024,1468,805,916,1436,683,183,141,83,43,73,73,194,782,1784,3833,5444,661
186,186,0,11,1287,2082,1420,1664,505,135,42,41,0,354,2067,1830,1579,686,447,145,50,29,11,1292,2951,1979,559,215,100,43,31,6,65,73,51,68,88,246,506,1517,2765,1808,105,2860,2750,971,281,136,56,17,7,4,35,7083,52,16,1,0,0,0,0,0,35,7071,63,16,2,0,0,0,0,0,267,2937,2543,812,326,141,94,42,17,8,44,47,38,79,159,496,1657,4029,634,4,35,21,39,45,59,142,413,1244,3678,1511,3259,2803,676,209,94,78,33,18,14,3,0,1,1,8,41,133,564,2326,3624,489
187,187,0,226,3695,4606,2565,1470,344,85,51,49,0,2025,5416,3060,1596,679,173,68,55,19,30,6575,4294,1457,466,145,53,23,43,5,611,1395,609,446,450,560,818,1773,4049,2380,2057,6435,2639,1197,447,185,84,28,16,3,1,12817,211,44,11,6,1,0,0,0,1,12796,225,52,10,6,1,0,0,0,2607,5354,2802,1338,538,247,120,44,32,9,1004,860,587,743,1019,2312,4202,2329,31,4,56,18,39,118,297,564,913,1916,4827,4343,6474,3375,1253,849,534,276,168,93,52,17,5,8,26,69,126,304,678,2464,7164,2247
188,188,0,76,2665,4881,2444,2850,1147,564,355,124,0,1164,4982,3996,2538,796,700,518,326,86,21,3170,5124,3600,1433,748,479,395,105,31,379,389,226,229,302,534,961,2654,5593,3839,565,7362,4222,1553,733,372,173,76,40,10,5,14849,178,59,12,3,0,0,0,0,6,14793,253,39,13,2,0,0,0,0,1123,6248,4217,1491,826,514,384,190,77,36,135,138,182,297,493,1208,3379,6406,2848,20,151,323,224,217,286,432,831,2333,7092,3217,7697,4686,1102,513,331,314,281,108,46,28,0,8,8,32,105,286,994,3825,8408,1440
189,189,0,3,666,1164,1817,4733,3264,956,195,200,0,307,1467,2381,3308,2996,1717,518,218,86,4,1299,2838,3917,3176,1155,331,116,135,27,288,790,1799,2249,2160,1712,1357,1381,1054,208,149,3045,6280,2774,406,174,98,40,30,2,0,12429,438,83,33,11,4,0,0,0,0,12306,562,81,32,13,4,0,0,0,110,1935,4597,4382,1382,294,113,77,71,37,52,206,817,2340,3413,3472,2203,408,73,14,198,157,199,540,1441,2757,2683,2114,2160,749,1404,3431,3846,2661,944,299,200,135,70,8,0,0,1,3,28,55,403,2827,9039,642
190,190,0,22,325,2570,2298,4117,1478,373,156,120,0,400,3305,3783,2094,927,451,263,171,65,2,1370,4230,2987,1522,708,378,155,97,10,73,174,223,267,373,758,1384,3039,3696,1472,102,5859,4035,1031,270,98,31,20,9,4,0,11390,42,24,3,0,0,0,0,0,29,11341,73,13,3,0,0,0,0,0,456,4721,4099,1309,521,181,85,41,33,13,6,28,89,299,465,1356,3019,4253,1937,7,77,119,112,125,273,555,1063,2490,5488,1157,4730,4707,1234,378,189,118,51,36,13,3,0,0,0,1,12,48,329,2342,7968,759
191,191,0,1,1,8,73,492,3565,4977,7756,2232,0,3,14,362,2993,2429,3831,7840,1469,164,0,82,1889,6077,4889,3541,1703,593,282,49,184,159,135,166,207,784,2554,8337,6056,523,63,2065,7735,5536,2365,824,311,130,49,27,45,18902,69,66,18,5,0,0,0,0,39,18886,104,52,20,4,0,0,0,0,46,2138,7528,4782,2785,945,481,226,111,63,17,28,42,72,141,403,1808,9767,6785,42,201,180,159,330,672,1473,3855,7812,4362,61,1776,10704,4224,1259,520,260,170,105,52,35,0,0,0,1,13,85,461,2715,10758,5072
192,192,0,0,0,0,2,619,2851,2729,1234,135,0,1,39,972,2680,1234,1565,811,192,76,0,318,2255,2436,1125,650,445,193,112,36,73,77,87,79,78,298,1057,3212,2369,240,106,1685,3314,1443,643,242,69,32,25,11,0,7510,20,32,8,0,0,0,0,0,0,7501,37,25,7,0,0,0,0,0,95,1543,3224,1310,779,293,182,79,28,37,26,25,34,31,52,224,964,4059,2126,29,102,91,80,94,176,373,823,2424,3304,103,1359,4210,1264,366,150,95,56,23,35,12,0,0,0,0,3,19,146,1143,5504,755
193,193,0,7,24,102,107,847,4174,4699,2373,1089,0,5,126,1372,3757,2342,2543,1764,942,571,0,656,3797,3153,2086,1364,955,530,625,256,422,209,187,263,327,794,1866,4685,4097,572,308,2765,5041,2754,1210,483,257,222,231,151,48,12225,569,358,172,47,3,0,0,0,82,12080,720,312,179,47,2,0,0,0,217,2400,4893,2645,1367,652,331,264,332,321,138,83,92,128,211,476,2112,7112,2846,224,693,436,292,310,437,703,1470,3660,5112,309,2181,6706,2310,755,406,239,222,228,224,151,0,0,2,12,22,74,357,2473,8006,2476
194,194,0,1,0,35,299,1573,5595,4399,2393,3682,1,0,11,43,186,405,1593,6987,8730,21,1,10,63,674,2961,7631,4833,1568,236,0,23,104,153,211,244,577,1586,5626,7849,1604,15,693,5135,5927,3484,1734,669,265,54,1,67,16397,144,959,324,46,22,16,2,0,101,16502,129,916,279,40,10,0,0,0,8,731,5662,4994,3477,1727,893,375,106,4,6,3,19,45,115,255,1021,7037,9475,1,2,88,301,579,1301,2996,5870,5926,911,3,1176,9200,4539,1724,745,340,173,62,15,3,1,1,3,9,29,110,350,1349,8330,7795
195,195,0,22,17,16,36,85,431,4404,7595,2462,0,8,21,39,684,1377,4175,6907,1598,259,0,59,2005,4767,3548,2363,1367,544,308,107,310,211,219,302,328,911,1832,5435,4953,567,183,1431,5770,4252,2146,749,262,100,106,69,0,14820,148,90,9,1,0,0,0,0,7,14764,235,52,9,1,0,0,0,0,92,1298,5506,3775,2498,1001,419,218,111,150,82,48,45,140,277,599,1356,5389,7030,102,369,192,208,339,637,1249,2597,5547,3883,47,1243,7873,3472,1309,588,265,94,73,64,87,0,0,0,1,13,61,249,1487,8965,4292
196,196,0,456,2600,1450,599,433,1475,1221,1798,1200,0,399,1865,1151,1066,1665,1399,2605,1020,62,10,685,1880,2403,2204,1929,993,691,395,42,1747,712,359,388,436,1005,2174,2957,1238,216,144,1333,3209,1926,874,586,727,1183,987,263,1,7920,430,1236,1097,497,51,0,0,0,5,7816,742,1026,1169,395,79,0,0,0,122,1228,3079,1765,992,608,632,1018,1426,362,540,891,520,412,581,1256,2578,3645,766,43,159,1117,1519,677,559,750,1454,2539,2059,399,683,3933,2014,600,355,252,256,263,393,2483,1468,1065,448,287,305,487,829,939,2875,2529
197,197,0,0,3,120,153,48,40,999,2073,3464,0,0,35,137,130,255,1110,1528,3608,97,0,26,208,611,1266,2146,1469,784,353,37,233,169,161,129,130,149,369,1826,3053,681,100,390,1878,2187,1318,599,271,90,44,23,11,6828,42,14,4,1,0,0,0,0,14,6816,54,11,4,1,0,0,0,0,56,390,1701,1740,1268,784,537,276,93,55,55,37,24,20,70,118,405,2963,3171,37,263,389,245,205,360,677,1578,2212,925,46,764,3246,1388,440,317,378,250,61,37,19,0,0,0,1,4,10,74,487,3524,2800
198,198,0,0,2,173,443,958,1412,885,511,83,0,0,18,101,284,445,1242,1594,725,58,0,12,70,385,1210,1499,833,348,67,43,72,17,19,29,34,71,229,1269,2465,262,43,144,1236,1425,828,458,179,88,32,34,0,4315,59,44,15,18,15,1,0,0,0,4294,91,33,16,8,24,1,0,0,25,174,1251,1222,776,507,262,143,56,51,38,12,7,7,24,51,201,2404,1684,39,97,47,67,112,204,443,1137,1984,372,4,303,2349,1008,361,176,96,77,33,34,30,0,0,1,17,37,87,256,692,2724,653
199,199,4,518,2853,4312,3754,2950,2817,1915,602,285,23,438,2253,2630,2490,2224,2770,3216,3684,282,56,786,2119,2583,2544,2614,2193,2546,4222,347,1721,1081,787,742,910,1748,3322,4576,3944,1179,383,1213,2791,2380,1846,1550,1460,2032,3319,3036,7,9994,1643,2706,2753,2572,320,15,0,0,14,9502,2710,2077,3061,2101,520,25,0,0,278,1347,2789,2175,1691,1415,1288,1741,3594,3692,636,642,510,569,849,1804,4002,7294,3431,273,571,4988,2355,1302,1097,1334,2080,2652,2800,831,1698,3485,2227,1439,1157,879,878,918,1036,6293,3377,2509,1374,1076,1147,1630,2428,3490,2234,745
200,200,33,7121,10371,5166,3206,1825,977,493,390,339,158,4942,5800,4441,3887,3143,3091,2511,1617,331,801,2733,4251,3574,4351,4793,3822,3243,2058,295,8175,5942,3498,2284,1791,1597,1758,2211,2201,464,1479,911,2806,2644,2849,3719,4518,5619,4068,1308,2,9202,5114,8610,4083,2709,201,0,0,0,5,8029,8656,6258,4415,2166,392,0,0,0,1299,1044,2911,2279,2583,3196,4232,5463,5193,1721,4879,4306,2912,2903,2798,3451,4153,3196,1099,224,1802,3770,5832,5414,4139,2861,1909,1336,1786,1072,1640,2137,1232,1187,1625,2160,2857,3984,4349,8750,5446,4512,3792,3351,3276,3324,2929,1159,425,1707
201,201,57,29,838,1238,1062,1455,3447,2088,1020,129,50,19,379,973,992,902,982,3688,3262,116,12,247,995,977,791,602,781,2506,4390,62,59,61,204,400,1428,1598,2536,3462,1527,88,39,400,1094,1223,923,671,1017,2856,2944,196,60,588,239,329,725,1067,1420,442,1175,5318,57,580,234,312,655,1164,1397,473,1222,5269,8,197,733,981,924,815,880,2384,4135,306,46,4,19,49,146,571,2383,4791,3277,77,77,2436,3620,755,380,498,747,1392,1362,96,210,1819,1425,675,437,311,762,2948,2559,217,43,18,789,2380,2782,1330,1093,1650,963,315
202,202,56,24,432,708,1125,1549,2406,1370,1075,176,47,33,170,402,515,926,1112,3311,2281,124,31,100,377,457,492,462,1381,3063,2516,42,166,204,550,820,2103,1812,2079,1026,151,10,50,160,435,513,522,618,1842,3074,1637,70,53,36,79,200,292,557,729,387,1972,4616,53,32,117,156,283,559,732,419,1991,4579,6,58,238,382,481,594,975,2944,3086,157,63,40,109,214,592,1187,2429,2741,1500,46,168,1814,3162,1415,655,372,433,541,309,52,50,336,596,480,405,623,1480,2943,1771,237,43,9,144,1665,3185,1951,746,583,370,225
203,203,166,2005,1329,442,516,2339,6079,5977,1627,1824,567,2790,595,576,1730,4163,6060,3708,2113,147,1361,2394,1202,2580,4765,4995,3483,1432,372,31,2333,6288,4399,3239,2962,2154,934,366,89,4,2498,2282,3665,3966,3844,3439,2135,887,291,6,83,16907,4509,1195,323,59,19,1,0,0,87,16390,4913,1287,326,70,23,0,0,0,2445,1641,2786,3601,3648,3421,2790,1816,710,66,3343,1210,1576,3179,4915,4349,2485,943,201,10,361,1119,3581,3847,3346,2936,2350,1886,2951,238,910,3588,3403,2868,2462,2536,2628,2285,1433,655,95,63,206,392,931,2006,3714,4688,6753,3601
204,204,2,1,0,0,1,5,7,50,6311,8902,1,0,0,1,8,38,248,4913,9991,79,2,2,5,92,1276,4052,6332,3266,252,0,329,467,992,2141,3545,4738,2480,560,27,0,104,1121,4911,5660,2665,667,126,21,1,0,80,10830,3693,499,116,22,18,2,0,0,82,10542,3998,480,116,24,16,2,0,0,18,447,3453,5404,3774,1579,465,117,21,0,32,93,131,172,441,1764,5409,7011,237,0,125,568,2400,4724,3925,2304,1064,165,2,2,94,2717,5214,4234,1914,681,275,112,23,12,1,0,0,0,0,9,28,108,3652,11478
205,205,0,0,0,0,0,0,0,0,235,1063,0,0,0,0,0,0,0,337,958,3,0,0,0,0,86,490,495,213,14,0,0,0,12,57,196,397,453,180,3,0,0,190,502,396,152,44,9,3,2,0,0,1263,31,3,1,0,0,0,0,0,0,1262,33,2,1,0,0,0,0,0,0,159,512,364,177,59,19,5,3,0,0,0,0,0,0,2,327,953,16,0,0,20,108,267,293,356,227,27,0,0,30,497,420,226,89,24,9,2,1,0,0,0,0,0,0,0,0,5,130,1163
206,206,113,10,23,47,71,58,501,3897,1727,3624,139,13,28,57,152,1237,3157,1545,3666,33,140,51,362,1834,2283,1569,2551,1099,87,0,190,54,308,1755,3103,2375,1418,629,102,4,200,504,2560,3962,2002,503,65,17,1,0,108,9234,270,36,32,13,0,1,0,0,267,9151,255,21,16,6,0,1,0,0,179,495,2573,3533,2125,737,169,34,4,1,8,1,20,129,516,2064,4253,3025,80,0,143,130,870,1943,1453,1964,2130,1022,195,85,344,1380,2893,3016,1566,426,65,17,4,103,73,4,2,6,4,18,150,1180,4715,3662
207,207,0,0,0,0,0,31,887,7191,7151,151,0,0,0,1,55,860,5706,7171,1588,30,0,1,111,1733,4229,4923,3038,1183,189,4,16,384,1583,3246,4504,3590,1614,416,55,3,6,241,2315,4311,3818,2416,1430,634,223,17,0,14150,1169,77,13,2,0,0,0,0,0,13976,1326,92,13,4,0,0,0,0,1,272,2406,3842,3547,2503,1606,863,335,36,1,5,47,486,1841,5307,5730,1849,138,7,6,203,1187,2822,4109,3820,2425,771,68,0,31,799,2655,3881,3627,2300,1230,588,204,96,0,1,22,57,163,479,1380,4253,8570,486
208,208,0,0,0,0,5,1208,4429,3122,1092,877,0,0,0,111,2443,4088,2033,836,867,355,0,137,3471,3610,1372,611,471,429,539,93,452,523,663,801,1236,1821,2222,2078,868,69,143,4546,3346,1059,523,337,281,243,177,78,2,9834,581,225,79,12,0,0,0,0,0,9783,624,228,86,12,0,0,0,0,82,3874,3605,1181,541,371,289,270,295,225,14,115,219,570,1620,3255,3642,914,329,55,514,494,373,395,513,868,1696,3244,2543,93,1478,4747,1850,791,478,358,279,253,219,280,0,0,1,3,24,71,243,817,5633,3941
209,209,2,1,0,14,41,799,4383,5846,1421,63,0,2,28,214,2359,5518,3189,1076,183,1,0,529,6009,3674,1427,557,260,81,33,0,74,238,268,404,592,1005,1823,3226,3959,981,52,2435,4979,2749,1313,609,252,112,57,12,20,12463,72,14,1,0,0,0,0,0,23,12449,83,14,1,0,0,0,0,0,42,3527,4563,2182,1080,586,333,168,76,13,15,42,80,291,1056,2867,4900,3157,162,0,0,57,187,235,325,581,1201,3079,6122,783,2199,5816,2409,1083,462,258,160,82,56,45,0,2,37,42,90,171,518,2367,7948,1395
210,210,0,0,0,0,0,0,78,1389,6145,1048,0,0,0,1,99,379,1515,3444,3167,55,0,3,187,601,1210,1707,2331,2094,523,4,229,770,1235,1285,1328,1385,1154,812,418,44,16,41,140,437,859,1389,1966,2231,1462,119,1,7980,576,76,27,0,0,0,0,0,1,7898,652,80,29,0,0,0,0,0,0,21,157,367,589,1019,1520,2277,2428,282,5,43,192,418,903,1336,2853,2453,453,4,178,794,1892,1789,1334,1041,764,549,308,11,12,189,352,567,817,1111,1357,1587,1380,1288,0,26,352,735,1377,1922,2076,1463,568,141
211,211,0,1,0,34,668,3458,4214,3816,2096,175,1,1,204,2188,4140,3153,2512,1723,499,41,2,1876,6014,2823,1685,1061,664,228,96,13,148,310,377,523,708,1114,1645,2727,4576,2334,135,2214,5355,3280,1831,968,415,175,64,25,75,14303,75,9,0,0,0,0,0,0,74,14271,106,11,0,0,0,0,0,0,142,3565,4294,2567,1615,1115,658,324,138,44,10,75,141,310,891,2320,5456,4998,248,13,47,157,299,488,607,845,1288,2354,5992,2385,3205,5620,2493,1304,792,474,307,152,62,53,0,1,8,35,83,273,1023,4547,7368,1124
212,212,1,1,9,101,774,3015,3882,4276,1238,313,1,31,733,2289,2601,3097,2887,1381,442,148,1,2620,4141,2956,1900,1060,464,233,190,45,944,671,640,701,875,1115,1402,2022,2811,2429,1411,3591,3504,2384,1373,648,357,213,101,28,47,13420,127,14,2,0,0,0,0,0,56,13369,166,17,2,0,0,0,0,0,1088,3739,3284,2109,1450,895,467,282,203,93,369,277,539,913,1564,2568,3710,3318,310,42,521,392,473,545,699,915,1357,2179,3820,2709,4331,4081,2119,1190,746,453,258,197,153,82,0,2,4,40,90,286,967,3138,5541,3542
213,213,0,0,0,5,410,4063,3021,579,83,16,0,0,40,1389,3993,1957,579,188,23,8,0,747,4650,1913,531,224,87,15,7,3,6,33,54,90,237,587,1222,2319,2529,1100,3,2397,3712,1363,453,176,48,18,4,3,0,7947,198,21,6,4,1,0,0,0,0,7916,227,24,6,3,1,0,0,0,84,2785,3217,1218,436,261,129,35,6,6,0,2,6,48,343,1293,3576,2628,279,2,8,14,31,58,83,211,507,1798,4419,1048,2324,4089,1104,357,165,74,37,12,10,5,0,0,3,7,12,33,163,1619,5972,368
214,214,0,0,0,4,92,2166,3535,1150,372,216,0,0,9,280,2254,2816,1323,476,279,98,0,52,2599,2646,1195,494,218,169,137,25,222,215,314,331,467,731,1239,1981,1772,263,116,1023,3129,1989,775,273,117,49,43,21,0,6913,490,88,32,9,3,0,0,0,0,6848,555,87,33,10,2,0,0,0,23,1086,3090,1779,769,347,198,118,64,61,31,78,170,326,525,994,2968,2309,115,19,166,152,142,168,292,543,1058,2189,2681,144,724,3492,1698,788,383,166,132,67,50,35,0,1,1,0,12,37,235,1814,4883,552
215,215,0,0,0,0,0,47,2267,6472,1415,27,0,0,0,1,192,1840,4572,3134,489,0,0,1,283,1422,2839,2932,1970,725,56,0,17,138,452,963,1615,2032,1964,1728,1125,194,4,570,1842,3279,2564,1277,495,161,36,0,0,7902,2062,223,31,7,3,0,0,0,0,7613,2324,247,34,7,3,0,0,0,37,591,1945,2792,2265,1462,757,309,70,0,0,8,37,156,468,1571,3704,3957,327,0,4,98,538,1293,1726,2054,1977,1688,844,6,520,1988,2411,2170,1665,881,398,130,48,17,0,2,9,14,52,134,585,3004,5845,583
216,216,70,8,15,28,29,45,1064,3426,7155,2398,78,5,17,57,288,1937,2619,5390,3832,15,64,52,806,1872,2972,4066,2886,1318,202,0,255,292,420,848,1964,3343,3425,2533,1090,68,202,2082,5403,4002,1678,605,214,50,2,0,46,8699,4546,794,110,22,20,1,0,0,165,8087,5057,797,94,21,16,1,0,0,97,1314,4300,3863,2508,1365,562,196,32,1,12,52,66,136,416,1551,4937,6166,902,0,132,390,807,1525,2457,3021,2631,2039,1176,60,802,5100,4320,2223,959,459,204,72,23,76,72,3,2,2,6,19,61,439,7064,6570
217,217,8,2,42,622,1309,2496,1152,280,2256,984,6,15,408,1260,1781,1629,750,1614,1652,36,8,203,1108,1595,2034,1806,1528,727,138,4,443,420,798,1230,1264,1523,1366,1410,634,63,68,1252,3897,2117,1024,529,219,38,7,0,9,6637,1523,773,172,27,10,0,0,0,18,6514,1638,782,164,22,13,0,0,0,21,817,2803,2390,1546,902,467,169,29,7,84,121,154,227,496,1854,3531,2431,252,1,185,436,1018,1031,987,1185,1458,1640,1135,76,494,2935,2175,1302,830,624,460,222,83,26,5,2,1,5,7,23,237,1844,5743,1284
218,218,0,0,1,42,292,2150,1784,620,4611,426,0,0,31,637,1871,1411,985,3433,1512,46,0,35,669,1292,1984,2769,2575,515,72,15,92,223,383,813,1569,2597,2272,1502,437,38,24,371,3137,3427,2175,641,108,24,12,7,24,6555,2359,840,129,16,3,0,0,0,24,6409,2474,862,136,18,3,0,0,0,7,285,2159,3019,2422,1429,477,91,21,16,3,12,31,130,340,1338,4054,3224,781,13,75,132,559,1245,1794,1940,2001,1674,495,11,170,2345,3327,2123,1178,483,225,52,16,7,0,0,1,3,4,55,400,2040,6354,1069
219,219,0,0,0,0,0,3,198,1849,8709,1039,0,0,0,6,98,468,2527,6522,1859,318,0,20,322,931,2767,3890,2514,790,447,117,425,330,425,1010,2048,2837,2499,1483,648,93,280,885,2160,3851,2732,1041,421,230,157,41,0,3870,5872,1488,419,109,37,3,0,0,0,3368,6264,1552,459,117,36,2,0,0,141,553,1424,2946,3171,1969,800,402,245,147,70,88,119,154,458,2461,5400,2460,488,100,482,449,732,1366,2117,2683,2274,1161,507,27,510,1872,3356,2754,1528,774,474,286,168,76,0,0,3,5,20,57,199,1043,8240,2231
220,220,81,7,4,2,25,228,805,2368,4521,897,97,14,10,43,280,713,1769,3435,2338,239,74,24,217,766,1540,2410,2485,1045,261,116,305,302,487,688,971,1539,1781,1718,899,248,203,1251,2392,2676,1571,467,158,102,66,52,46,2520,4479,1295,325,140,91,36,6,0,117,2252,4603,1410,306,143,69,35,3,0,126,645,1601,2227,2090,1353,484,172,120,120,50,66,109,266,501,994,2134,3722,1002,94,394,239,420,1084,1980,2094,1287,893,448,99,636,2123,3107,1719,629,286,130,99,94,115,93,5,4,7,4,10,27,246,5547,2995
221,221,0,0,0,0,5,357,2338,5719,4256,264,0,0,0,64,775,2140,4577,4325,981,77,0,19,1084,2417,3480,3621,1625,551,104,38,71,80,146,220,443,1102,2142,3727,3730,1278,113,2035,4496,4275,1453,357,113,42,34,21,0,8381,4055,358,66,25,38,16,0,0,0,7891,4506,397,61,29,43,12,0,0,176,1724,3821,3874,2165,728,247,113,45,46,25,13,22,67,193,627,2873,7494,1596,29,114,93,124,380,1018,2131,2994,3236,2533,316,2300,5498,3463,1089,319,116,59,35,46,14,0,0,0,0,0,2,51,677,8870,3339
222,222,0,0,0,67,911,1794,2593,2122,661,470,0,0,66,926,1632,2156,2166,917,408,347,0,82,1815,2320,2089,1182,420,223,305,182,249,139,165,216,360,594,860,1570,2571,1894,543,3197,2521,1379,412,124,103,112,123,104,0,6012,1891,345,148,97,85,40,0,0,0,5774,2127,347,148,87,92,43,0,0,773,2482,2386,1432,643,314,128,102,149,209,79,76,87,183,395,1121,2832,3059,621,165,430,217,160,209,335,606,1113,2111,2776,661,3444,2722,1107,486,275,167,100,101,125,91,0,0,0,0,0,5,55,451,4700,3407
223,223,0,0,6,68,351,1948,2906,981,255,109,0,2,97,707,2276,1980,964,381,158,59,0,427,3010,1727,757,375,144,87,91,6,101,68,59,105,151,245,443,996,2573,1883,180,2624,2207,1034,354,110,40,33,34,8,0,5826,692,70,28,8,0,0,0,0,4,5713,801,67,30,9,0,0,0,0,336,2729,1965,799,401,201,69,44,49,31,26,34,46,87,199,528,1446,3788,464,6,82,84,61,78,121,220,437,1106,3410,1025,3149,2380,649,211,94,40,32,30,23,16,0,0,0,0,1,9,76,704,4024,1810
224,224,15,2,9,71,1011,3598,2986,1723,1208,666,14,9,325,1621,2166,2540,2094,1297,868,355,10,1617,2109,1609,1823,1623,1247,658,441,152,649,460,887,1217,1371,1012,996,1127,1771,1799,642,3216,1604,1388,1456,1230,910,499,248,96,25,8310,1485,1096,264,80,26,3,0,0,31,7902,2244,740,259,90,21,2,0,0,855,2778,1482,1210,1338,1363,1031,657,351,224,312,145,280,649,1331,2156,2603,3052,638,123,711,439,669,1038,1310,1123,966,1213,2052,1768,3261,1762,1057,999,1113,1095,893,589,349,171,14,11,69,222,443,806,1326,1858,3957,2583
