census_code,predictions_2001,predictions_2003,predictions_2005,predictions_2007,predictions_2009,predictions_2011
239,2,2,2,2,2,2
93,3,3,3,3,3,3
370,1,1,1,1,1,1
118,1,2,1,1,1,1
343,2,2,2,2,2,2
604,1,2,1,1,2,1
83,2,2,2,2,2,2
496,1,3,3,3,3,3
617,1,3,1,1,3,1
212,2,2,2,2,2,2
347,1,1,1,1,1,1
236,2,2,2,2,3,2
216,2,1,2,2,2,2
201,2,2,1,2,2,2
373,1,1,1,1,1,1
121,1,2,2,1,2,2
430,2,1,2,2,1,1
597,1,1,1,1,1,1
9,3,3,3,1,3,1
58,1,3,1,3,2,1
280,1,1,1,3,1,1
210,2,1,2,2,2,2
129,1,3,2,2,1,1
82,3,2,3,2,3,2
499,1,1,1,1,1,1
102,1,1,1,1,1,1
429,1,1,1,1,1,1
219,2,1,2,2,2,2
433,1,2,2,2,1,1
585,3,3,3,3,1,3
171,1,2,2,2,3,2
607,1,1,1,1,1,2
565,1,1,1,1,1,1
348,1,1,2,2,1,2
552,1,1,1,1,1,1
106,2,2,2,2,2,2
109,1,1,2,1,3,1
423,1,2,1,2,1,2
334,2,2,2,2,2,1
289,1,1,1,1,1,1
456,1,1,1,1,1,1
535,1,1,1,1,1,1
627,1,3,2,2,2,2
389,1,1,1,1,1,1
359,1,1,1,1,1,1
329,2,1,2,2,2,2
168,2,1,2,2,2,2
12,2,2,2,1,3,3
185,2,2,2,2,2,1
211,2,2,2,2,2,2
346,1,1,2,1,1,1
92,3,3,3,3,3,3
188,1,2,2,1,2,2
